Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
TEDDM1		1q25.3	AMP	1	133	0.8%	No
SASS6		1p21.2	HOMDEL	1	133	0.8%	No
LINC01523		20q13.13	AMP	2	133	1.5%	No
TMEM92		17q21.33	AMP	1	133	0.8%	No
KPNA1		3q21.1	AMP	5	133	3.8%	No
CSF2RB		22q12.3	AMP	1	133	0.8%	No
SLC40A1		2q32.2	AMP	1	133	0.8%	No
LINC01858		19p12	HOMDEL	2	133	1.5%	No
SH2D1A		Xq25	AMP	1	133	0.8%	Yes
MYCNOS		2p24.3	AMP	3	133	2.3%	No
CFAP418		8q22.1	AMP	1	133	0.8%	No
VN1R2		19q13.42	AMP	1	133	0.8%	No
KRTAP10-9		21q22.3	AMP	2	133	1.5%	No
FAT3		11q14.3	AMP	2	133	1.5%	No
TMEM212		3q26.31	AMP	21	133	15.8%	No
KCNRG		13q14.2	HOMDEL	2	133	1.5%	No
TWIST2		2q37.3	HOMDEL	5	133	3.8%	No
SLC7A6		16q22.1	HOMDEL	1	133	0.8%	No
RAP1A		1p13.2	HOMDEL	1	133	0.8%	No
LYN		8q12.1	AMP	1	133	0.8%	Yes
PGLYRP2		19p13.12	HOMDEL	1	133	0.8%	No
TRADD		16q22.1	HOMDEL	1	133	0.8%	No
ZSWIM4		19p13.13	HOMDEL	1	133	0.8%	No
HELT		4q35.1	HOMDEL	3	133	2.3%	No
HSPB11		1p32.3	AMP	1	133	0.8%	No
GAGE2D		Xp11.23	HOMDEL	1	133	0.8%	No
BMPR2		2q33.1-q33.2	HOMDEL	1	133	0.8%	No
TYMP		22q13.33	HOMDEL	2	133	1.5%	No
BASP1		5p15.1	AMP	5	133	3.8%	No
KRTAP10-7		21q22.3	AMP	1	133	0.8%	No
MYOM3		1p36.11	HOMDEL	1	133	0.8%	No
CALR3		19p13.11	HOMDEL	1	133	0.8%	No
CARD6		5p13.1	AMP	6	133	4.5%	No
NDRG4		16q21	HOMDEL	1	133	0.8%	No
RSPH9		6p21.1	AMP	2	133	1.5%	No
LYL1		19p13.13	AMP	3	133	2.3%	Yes
ZNF565		19q13.12	AMP	2	133	1.5%	No
DDOST		1p36.12	HOMDEL	1	133	0.8%	No
HTR3B		11q23.2	HOMDEL	6	133	4.5%	No
PTPRD		9p24.1-p23	HOMDEL	2	133	1.5%	Yes
RNF182		6p23	AMP	1	133	0.8%	No
ATP6V1B2		8p21.3	HOMDEL	1	133	0.8%	Yes
GPATCH2		1q41	HOMDEL	2	133	1.5%	No
CSF2RA		Xp22.32 and Yp11.3	AMP	1	133	0.8%	No
CALHM3		10q24.33	HOMDEL	1	133	0.8%	No
RBM11		21q11.2	AMP	1	133	0.8%	No
SMARCA5		4q31.21	HOMDEL	1	133	0.8%	No
GDF2		10q11.22	HOMDEL	1	133	0.8%	No
HES3		1p36.31	HOMDEL	2	133	1.5%	No
MTFP1		22q12.2	AMP	1	133	0.8%	No
ZHX2		8q24.13	AMP	3	133	2.3%	No
DOHH		19p13.3	AMP	2	133	1.5%	No
SLC38A7		16q21	HOMDEL	1	133	0.8%	No
GNA15		19p13.3	AMP	2	133	1.5%	No
CNIH3		1q42.12	AMP	1	133	0.8%	No
CCDC87		11q13.2	AMP	1	133	0.8%	No
IMPACT		18q11.2	AMP	1	133	0.8%	No
KTN1-AS1		14q22.3	AMP	1	133	0.8%	No
TMIGD1		17q11.2	HOMDEL	1	133	0.8%	No
DYNC1LI2		16q22.1	HOMDEL	1	133	0.8%	No
FXN		9q21.11	HOMDEL	1	133	0.8%	No
LEKR1		3q25.31	AMP	12	133	9.0%	No
BTAF1		10q23.32	HOMDEL	1	133	0.8%	No
FUT3		19p13.3	HOMDEL	3	133	2.3%	No
DCUN1D1		3q26.33	AMP	19	133	14.3%	Yes
ZNF788P		19p13.2	HOMDEL	1	133	0.8%	No
H1-2		6p22.2	HOMDEL	1	133	0.8%	Yes
LRIG2-DT		1p13.2	HOMDEL	1	133	0.8%	No
TLCD5		11q23.3	HOMDEL	5	133	3.8%	No
EPPIN-WFDC6		20q13.12	AMP	2	133	1.5%	No
SLPI		20q13.12	AMP	2	133	1.5%	No
TCEAL4		Xq22.2	HOMDEL	1	133	0.8%	No
LINC02346		15q12	AMP	1	133	0.8%	No
PPP1R7		2q37.3	HOMDEL	5	133	3.8%	No
GMPR		6p22.3	AMP	1	133	0.8%	No
HTR2A-AS1		13q14.2	HOMDEL	2	133	1.5%	No
DNAH9		17p12	HOMDEL	2	133	1.5%	No
H2BW1		Xq22.2	AMP	1	133	0.8%	No
PRR23D1		8p23.1	HOMDEL	1	133	0.8%	No
TMEM121		14q32.33	HOMDEL	1	133	0.8%	No
COL12A1		6q13-q14.1	AMP	1	133	0.8%	No
KLC1		14q32.33	AMP	1	133	0.8%	No
LGALS8		1q43	AMP	1	133	0.8%	No
SNORA16B		1q32.3	HOMDEL	2	133	1.5%	No
LY9		1q23.3	AMP	1	133	0.8%	No
TIGD3		11q13.1	AMP	1	133	0.8%	No
NOL7		6p23	AMP	1	133	0.8%	No
TMEM63B		6p21.1	AMP	2	133	1.5%	No
KRTAP10-2		21q22.3	AMP	2	133	1.5%	No
OR7E2P		11q14.2	HOMDEL	1	133	0.8%	No
GNA11		19p13.3	AMP	2	133	1.5%	Yes
PHKG1		7p11.2	AMP	1	133	0.8%	No
CRTAC1		10q24.2	HOMDEL	1	133	0.8%	No
LRRC73		6p21.1	AMP	2	133	1.5%	No
PHOSPHO1		17q21.32	AMP	1	133	0.8%	No
NLGN4X		Xp22.32-p22.31	HOMDEL	1	133	0.8%	No
ATP5F1D		19p13.3	HOMDEL	4	133	3.0%	No
B9D1		17p11.2	HOMDEL	2	133	1.5%	No
MYLK3		16q11.2	HOMDEL	1	133	0.8%	No
YJU2		19p13.3	HOMDEL	3	133	2.3%	No
ZNF583		19q13.43	AMP	1	133	0.8%	No
ZNF736		7q11.21	AMP	2	133	1.5%	No
LYNX1		8q24.3	AMP	5	133	3.8%	No
MBD2		18q21.2	HOMDEL	1	133	0.8%	No
CABLES2		20q13.33	AMP	3	133	2.3%	No
VDAC3		8p11.21	AMP	1	133	0.8%	No
URB2		1q42.13	AMP	1	133	0.8%	No
MYOCD		17p12	HOMDEL	2	133	1.5%	No
PRR20C		13q21.1	HOMDEL	3	133	2.3%	No
UBXN11		1p36.11	HOMDEL	1	133	0.8%	No
FAM83C		20q11.22	AMP	3	133	2.3%	No
VCPKMT		14q21.3	AMP	1	133	0.8%	No
CBR4		4q32.3	HOMDEL	3	133	2.3%	No
ZNF582		19q13.43	AMP	1	133	0.8%	No
WDR1		4p16.1	AMP	1	133	0.8%	No
PLSCR5		3q24	AMP	8	133	6.0%	No
LINC01429		20q13.2	AMP	3	133	2.3%	No
FAM47B		Xp21.1	AMP	1	133	0.8%	No
SEH1L		18p11.21	AMP	2	133	1.5%	No
SIGLEC10-AS1		19q13.41	AMP	1	133	0.8%	No
LUC7L		16p13.3	HOMDEL	1	133	0.8%	No
CCNK		14q32.2	HOMDEL	1	133	0.8%	No
DOCK8-AS1		9p24.3	HOMDEL	1	133	0.8%	No
ARHGAP39		8q24.3	AMP	5	133	3.8%	No
WWC2		4q35.1	HOMDEL	2	133	1.5%	No
ZNF831		20q13.32	AMP	3	133	2.3%	No
NEIL2		8p23.1	HOMDEL	1	133	0.8%	No
DNAJC5G		2p23.3	AMP	3	133	2.3%	No
ZNF542P		19q13.43	AMP	1	133	0.8%	No
OR2G6		1q44	AMP	1	133	0.8%	No
CIRBP-AS1		19p13.3	AMP	1	133	0.8%	No
GPR82		Xp11.4	HOMDEL	1	133	0.8%	No
ABHD17A		19p13.3	AMP	2	133	1.5%	No
KRTAP10-4		21q22.3	HOMDEL	1	133	0.8%	No
CENPJ		13q12.12-q12.13	HOMDEL	1	133	0.8%	No
ADGRG5		16q21	HOMDEL	1	133	0.8%	No
WASF3		13q12.13	HOMDEL	1	133	0.8%	No
HHIPL2		1q41	HOMDEL	2	133	1.5%	No
SNORD56B		14q24.2	AMP	1	133	0.8%	No
FLVCR1		1q32.3	AMP	1	133	0.8%	No
LIN52		14q24.3	AMP	1	133	0.8%	No
KEAP1		19p13.2	AMP	1	133	0.8%	Yes
P2RY11		19p13.2	HOMDEL	1	133	0.8%	No
KHDC4		1q22	AMP	2	133	1.5%	No
USP17L8		8p23.1	HOMDEL	1	133	0.8%	No
ANKRD44-IT1		2q33.1	AMP	2	133	1.5%	No
GPR143		Xp22.2	HOMDEL	1	133	0.8%	No
METTL5		2q31.1	AMP	1	133	0.8%	No
TMEM259		19p13.3	HOMDEL	5	133	3.8%	No
NLRP4		19q13.43	AMP	1	133	0.8%	No
LINC00839		10q11.21	HOMDEL	1	133	0.8%	No
MRPL28		16p13.3	HOMDEL	1	133	0.8%	No
YIPF6		Xq12-q13.1	AMP	1	133	0.8%	No
SPATA2L		16q24.3	HOMDEL	1	133	0.8%	No
FAM226A		Xq13.1	AMP	1	133	0.8%	No
VN1R4		19q13.42	AMP	1	133	0.8%	No
SMIM31		4q32.3	HOMDEL	2	133	1.5%	No
TRAK2		2q33.1	AMP	2	133	1.5%	No
RAB34		17q11.2	HOMDEL	1	133	0.8%	No
ROR1		1p31.3	AMP	1	133	0.8%	No
ZC2HC1B		6q24.2	HOMDEL	1	133	0.8%	No
ZNF284		19q13.31	AMP	1	133	0.8%	No
TPRG1		3q28	AMP	21	133	15.8%	No
PELATON		20q13.13	AMP	3	133	2.3%	No
ASNS		7q21.3	AMP	1	133	0.8%	No
PPP1R9B		17q21.33	AMP	2	133	1.5%	No
ZEB1-AS1		10p11.22	HOMDEL	1	133	0.8%	No
CXORF49		Xq13.1	HOMDEL	1	133	0.8%	No
PDE9A		21q22.3	HOMDEL	1	133	0.8%	No
STIM2		4p15.2	HOMDEL	2	133	1.5%	No
HMGB3P1		20q11.22	AMP	2	133	1.5%	No
ZNF804A		2q32.1	AMP	2	133	1.5%	No
ADGRB1		8q24.3	AMP	5	133	3.8%	No
MED14		Xp11.4	HOMDEL	1	133	0.8%	No
BTRC		10q24.32	HOMDEL	1	133	0.8%	No
MTHFSD		16q24.1	HOMDEL	2	133	1.5%	No
TSC22D2		3q25.1	AMP	9	133	6.8%	No
PLPPR3		19p13.3	HOMDEL	5	133	3.8%	No
ZNF404		19q13.31	AMP	1	133	0.8%	No
BAGE		21p11.1	AMP	1	133	0.8%	No
LINC01273		20q13.13	AMP	3	133	2.3%	No
MPHOSPH6		16q23.3	HOMDEL	1	133	0.8%	No
PIGM		1q23.2	AMP	1	133	0.8%	No
FAM74A4		9q12	HOMDEL	1	133	0.8%	No
CIBAR1		8q22.1	AMP	1	133	0.8%	No
COPS9		2q37.3	HOMDEL	5	133	3.8%	No
NTN3		16p13.3	AMP	1	133	0.8%	No
LINC01271		20q13.13	HOMDEL	1	133	0.8%	No
VN1R5		1q44	AMP	1	133	0.8%	No
PARD3B		2q33.3	HOMDEL	3	133	2.3%	No
OCA2		15q12-q13.1	HOMDEL	1	133	0.8%	No
LINC01782		19q13.11	AMP	4	133	3.0%	No
CFAP58-DT		10q25.1	HOMDEL	1	133	0.8%	No
DDX11L16		Xq28 and Yq12	AMP	6	133	4.5%	No
NEK9		14q24.3	AMP	1	133	0.8%	No
ASPH		8q12.3	AMP	1	133	0.8%	No
MAB21L2		4q31.3	HOMDEL	2	133	1.5%	No
CHMP3		2p11.2	AMP	1	133	0.8%	No
GBE1		3p12.2	HOMDEL	1	133	0.8%	No
UBR4		1p36.13	HOMDEL	1	133	0.8%	No
MAP1LC3A		20q11.22	AMP	2	133	1.5%	No
SBDSP1		7q11.23	AMP	2	133	1.5%	No
AOX2P		2q33.1	HOMDEL	1	133	0.8%	No
SNORA19		10q26.11	HOMDEL	1	133	0.8%	No
ATP6V1E2		2p21	AMP	1	133	0.8%	No
ANXA2R		5p12	AMP	6	133	4.5%	No
LINC00842		10q11.22	HOMDEL	1	133	0.8%	No
BORA		13q21.33	AMP	1	133	0.8%	No
ANXA13		8q24.13	AMP	3	133	2.3%	No
GSKIP		14q32.2	HOMDEL	1	133	0.8%	No
VBP1		Xq28	AMP	6	133	4.5%	No
PHF11		13q14.2	HOMDEL	2	133	1.5%	No
CLDN34		Xp22.2	AMP	1	133	0.8%	No
DCUN1D5		11q22.3	HOMDEL	2	133	1.5%	No
SLPI		20q13.12	HOMDEL	1	133	0.8%	No
OTX2		14q22.3	AMP	1	133	0.8%	No
ZNF124		1q44	AMP	1	133	0.8%	No
PCDH18		4q28.3	HOMDEL	1	133	0.8%	No
SPATS1		6p21.1	AMP	2	133	1.5%	No
NSUN3		3q11.2	AMP	6	133	4.5%	No
TNFSF10		3q26	AMP	21	133	15.8%	No
C16ORF91		16p13.3	AMP	1	133	0.8%	No
OVCA2		17p13.3	HOMDEL	2	133	1.5%	No
C3ORF70		3q27.2	AMP	19	133	14.3%	No
LINC01993		17q25.3	AMP	1	133	0.8%	No
TMEM237		2q33.1	AMP	2	133	1.5%	No
MMP1		11q22.2	HOMDEL	1	133	0.8%	No
ZNF460		19q13.43	AMP	1	133	0.8%	No
BAG2		6p12.1	HOMDEL	1	133	0.8%	No
SHROOM3		4q21.1	AMP	1	133	0.8%	No
KCTD17		22q12.3	AMP	1	133	0.8%	No
ZIC1		3q24	AMP	8	133	6.0%	No
FTCDNL1		2q33.1	HOMDEL	1	133	0.8%	No
CCDC140		2q36.1	HOMDEL	3	133	2.3%	No
PYCR2		1q42.12	AMP	1	133	0.8%	No
IGSF8		1q23.2	AMP	1	133	0.8%	No
TMEM205		19p13.2	HOMDEL	1	133	0.8%	No
LBX1		10q24.32	AMP	1	133	0.8%	No
ZNF273		7q11.21	AMP	2	133	1.5%	No
DUBR		3q13.12	AMP	4	133	3.0%	No
LINC01989		17q12	HOMDEL	1	133	0.8%	No
IST1		16q22.2	HOMDEL	1	133	0.8%	No
RAB3D		19p13.2	HOMDEL	1	133	0.8%	No
MRPL15		8q11.23	AMP	1	133	0.8%	No
KCNA2		1p13.3	HOMDEL	1	133	0.8%	No
ADIPOR2		12p13.33	AMP	2	133	1.5%	No
TBC1D17		19q13.33	AMP	1	133	0.8%	No
ZIC2		13q32.3	AMP	1	133	0.8%	No
OVOL1		11q13.1	AMP	1	133	0.8%	No
PYY2		17q11.2	HOMDEL	1	133	0.8%	No
DISP1		1q41	HOMDEL	2	133	1.5%	No
SEC1P		19q13.33	AMP	1	133	0.8%	No
PLPP2		19p13.3	AMP	1	133	0.8%	No
C4ORF45		4q32.1	HOMDEL	2	133	1.5%	No
ARHGDIG		16p13.3	HOMDEL	1	133	0.8%	No
CES1		16q12.2	HOMDEL	1	133	0.8%	No
UBE2T		1q32.1	AMP	1	133	0.8%	No
CDC42EP5		19q13.42	AMP	1	133	0.8%	No
ASPG		14q32.33	AMP	1	133	0.8%	No
METTL21C		13q33.1	AMP	1	133	0.8%	No
OR6M1		11q24.1	HOMDEL	4	133	3.0%	No
EXD2		14q24.1	AMP	1	133	0.8%	No
TDO2		4q32.1	HOMDEL	2	133	1.5%	No
CERS4		19p13.2	AMP	3	133	2.3%	No
IL12RB1		19p13.11	HOMDEL	2	133	1.5%	No
ZIC3		Xq26.3	AMP	3	133	2.3%	No
HILPDA		7q32.1	AMP	1	133	0.8%	No
NME7		1q24.2	AMP	1	133	0.8%	No
OXA1L		14q11.2	AMP	1	133	0.8%	No
TOM1L2		17p11.2	HOMDEL	3	133	2.3%	No
VAMP5		2p11.2	AMP	2	133	1.5%	No
DEFB105A		8p23.1	HOMDEL	1	133	0.8%	No
GOLGA2P9		19p12	HOMDEL	2	133	1.5%	No
TNFSF9		19p13.3	AMP	1	133	0.8%	No
SPHK1		17q25.1	AMP	2	133	1.5%	No
CYP7A1		8q12.1	AMP	1	133	0.8%	No
RPS16		19q13.2	AMP	1	133	0.8%	No
SYTL5		Xp11.4	AMP	1	133	0.8%	No
MKNK2		19p13.3	HOMDEL	3	133	2.3%	No
LINC01792		2q33.1	HOMDEL	1	133	0.8%	No
LINC00229		22q13.3	HOMDEL	1	133	0.8%	No
AOX1		2q33.1	AMP	3	133	2.3%	No
SUPT20HL2		Xp22.11	AMP	1	133	0.8%	No
OXCT1		5p13.1	AMP	6	133	4.5%	No
ODF3L2		19p13.3	HOMDEL	5	133	3.8%	No
TSNAX		1q42.2	HOMDEL	2	133	1.5%	No
COL6A3		2q37.3	HOMDEL	4	133	3.0%	No
ZFP62		5q35.3	AMP	1	133	0.8%	No
TNFRSF9		1p36.23	HOMDEL	2	133	1.5%	No
MPZL3		11q23.3	HOMDEL	4	133	3.0%	No
ADAM21		14q24.2	AMP	1	133	0.8%	No
LIPJ		10q23.31	AMP	1	133	0.8%	No
AMY1C		1p21.1	HOMDEL	1	133	0.8%	No
GTPBP8		3q13.2	AMP	5	133	3.8%	No
TSBP1		6p21.32	AMP	3	133	2.3%	No
PGBD5		1q42.13	AMP	1	133	0.8%	Yes
DCAF4		14q24.2	HOMDEL	1	133	0.8%	No
CLEC18C		16q22.1	HOMDEL	1	133	0.8%	No
LINC01249		2p25.2	AMP	2	133	1.5%	No
HIKESHI		11q14.2	HOMDEL	1	133	0.8%	No
FAM126B		2q33.1	HOMDEL	1	133	0.8%	No
KRTAP10-12		21q22.3	HOMDEL	1	133	0.8%	No
MGAT4B		5q35.3	HOMDEL	1	133	0.8%	No
CCT6B		17q12	HOMDEL	1	133	0.8%	Yes
PLPP3		1p32.2	AMP	1	133	0.8%	No
LEUTX		19q13.2	AMP	1	133	0.8%	No
ADAM18		8p11.22	AMP	2	133	1.5%	No
NOMO2		16p12.3	AMP	1	133	0.8%	No
TSHZ3		19q12	AMP	3	133	2.3%	No
KLC2		11q13.2	AMP	1	133	0.8%	No
FOXRED1		11q24.2	HOMDEL	4	133	3.0%	No
ABCC6P2		16p13.11	AMP	1	133	0.8%	No
PAGE3		Xp11.21	AMP	1	133	0.8%	No
CFL1P1		10q23.31	AMP	1	133	0.8%	No
MAGEC1		Xq27.2	AMP	4	133	3.0%	No
LINC01002		19p13.3	AMP	1	133	0.8%	No
SYN1		Xp11.3-p11.23	HOMDEL	1	133	0.8%	No
TMEM114		16p13.2	AMP	2	133	1.5%	No
DOK4		16q21	HOMDEL	1	133	0.8%	No
SYNJ2BP-COX16		14q24.2	AMP	1	133	0.8%	No
KLF1		19p13.13	AMP	2	133	1.5%	No
CIAO2B		16q22.1	HOMDEL	1	133	0.8%	No
SREBF1		17p11.2	HOMDEL	3	133	2.3%	No
ADAM20		14q24.2	AMP	1	133	0.8%	No
MAGEH1		Xp11.21	AMP	1	133	0.8%	No
DHX38		16q22.2	HOMDEL	1	133	0.8%	No
DTL		1q32.3	HOMDEL	2	133	1.5%	No
SLC66A1		1p36.13	HOMDEL	1	133	0.8%	No
FNDC4		2p23.3	AMP	3	133	2.3%	No
ADSL		22q13.1	HOMDEL	1	133	0.8%	No
ZFP90		16q22.1	HOMDEL	1	133	0.8%	No
TMEM108		3q22.1	AMP	6	133	4.5%	No
NIM1K		5p12	AMP	6	133	4.5%	No
USO1		4q21.1	AMP	1	133	0.8%	No
SCARNA10		12p13.31	AMP	1	133	0.8%	No
KHDRBS3		8q24.23	AMP	4	133	3.0%	No
PNPLA4		Xp22.31	HOMDEL	2	133	1.5%	No
C18ORF54		18q21.2	HOMDEL	1	133	0.8%	No
OR8A1		11q24.2	HOMDEL	4	133	3.0%	No
CX3CL1		16q21	HOMDEL	1	133	0.8%	No
LRFN1		19q13.2	AMP	1	133	0.8%	No
ECE1-AS1		1p36.12	HOMDEL	1	133	0.8%	No
LINC01440		20q13.2	AMP	3	133	2.3%	No
TMEM31		Xq22.2	AMP	1	133	0.8%	No
FRMPD2		10q11.22	HOMDEL	1	133	0.8%	No
GCH1		14q22.2	AMP	1	133	0.8%	No
FRMPD2B		10q11.22	HOMDEL	1	133	0.8%	No
CFD		19p13.3	HOMDEL	5	133	3.8%	No
RAB8A		19p13.11	HOMDEL	1	133	0.8%	No
TOMM20L		14q23.1	AMP	1	133	0.8%	No
KAT5		11q13.1	AMP	1	133	0.8%	No
PTTG1IP		21q22.3	HOMDEL	1	133	0.8%	No
DEFA9P		8p23.1	HOMDEL	1	133	0.8%	No
BMS1P1		10q11.22	HOMDEL	1	133	0.8%	No
ZNF429		19p12	HOMDEL	2	133	1.5%	No
ALG6		1p31.3	AMP	1	133	0.8%	No
KCTD11		17p13.1	HOMDEL	2	133	1.5%	No
EEF2		19p13.3	HOMDEL	3	133	2.3%	No
ZFAT		8q24.22	AMP	4	133	3.0%	No
ETNK2		1q32.1	AMP	1	133	0.8%	No
ADGRF2		6p12.3	AMP	3	133	2.3%	No
RNF32-DT		7q36.3	AMP	2	133	1.5%	No
HOGA1		10q24.2	AMP	1	133	0.8%	No
THADA		2p21	AMP	2	133	1.5%	No
RTL3		Xq21.1	AMP	1	133	0.8%	No
DEFB136		8p23.1	HOMDEL	1	133	0.8%	No
MRGPRD		11q13.3	AMP	3	133	2.3%	No
FBXO45		3q29	AMP	20	133	15.0%	No
PDE4A		19p13.2	AMP	1	133	0.8%	No
MRC2		17q23.2	HOMDEL	1	133	0.8%	No
SERPINI1		3q26.1	AMP	18	133	13.5%	No
PRPF38B		1p13.3	HOMDEL	1	133	0.8%	No
BAALC		8q22.3	AMP	3	133	2.3%	No
NCKAP1		2q32.1	AMP	2	133	1.5%	No
CEP164		11q23.3	HOMDEL	4	133	3.0%	No
CYP3A4		7q22.1	AMP	1	133	0.8%	No
RD3L		14q32.33	HOMDEL	2	133	1.5%	No
DDX17		22q13.1	AMP	1	133	0.8%	No
PMVK		1q21.3	AMP	3	133	2.3%	No
EPCAM		2p21	AMP	1	133	0.8%	Yes
SHOX		Xp22.33 and Yp11.32	AMP	1	133	0.8%	No
GNAL		18p11.21	AMP	2	133	1.5%	No
ENTPD1-AS1		10q24.1	HOMDEL	1	133	0.8%	No
UBE2O		17q25.1	AMP	2	133	1.5%	No
TMEM167B		1p13.3	HOMDEL	1	133	0.8%	No
IER3		6p21.33	AMP	3	133	2.3%	No
LINC00442		13q12.11	HOMDEL	1	133	0.8%	No
KPNA4		3q25.33	AMP	11	133	8.3%	No
LHCGR		2p16.3	AMP	1	133	0.8%	No
FGFBP3		10q23.32	HOMDEL	1	133	0.8%	No
PMF1-BGLAP		1q22	AMP	1	133	0.8%	No
DMRT2		9p24.3	AMP	2	133	1.5%	No
CYP3A5		7q22.1	AMP	1	133	0.8%	No
SHOX2		3q25.32	AMP	12	133	9.0%	No
GOLGA8R		15q13.2	HOMDEL	1	133	0.8%	No
TM4SF1		3q25.1	AMP	9	133	6.8%	No
VIPAS39		14q24.3	AMP	1	133	0.8%	No
SERPINI2		3q26.1	AMP	18	133	13.5%	No
SLC37A1		21q22.3	HOMDEL	1	133	0.8%	No
LHB		19q13.33	AMP	1	133	0.8%	No
CLDN11		3q26.2	AMP	21	133	15.8%	No
LINC00870		3p13	HOMDEL	2	133	1.5%	No
C6ORF223		6p21.1	AMP	2	133	1.5%	No
IZUMO4		19p13.3	AMP	2	133	1.5%	No
ST3GAL2		16q22.1	HOMDEL	1	133	0.8%	No
FDX2		19p13.2	AMP	1	133	0.8%	No
DPP9-AS1		19p13.3	HOMDEL	3	133	2.3%	No
RNF103-CHMP3		2p11.2	AMP	1	133	0.8%	No
NLRP9		19q13.42	AMP	1	133	0.8%	No
TACSTD2		1p32.1	AMP	2	133	1.5%	No
EPN1		19q13.42	AMP	1	133	0.8%	No
UNC13D		17q25.3	AMP	3	133	2.3%	No
C13ORF42		13q14.3	HOMDEL	2	133	1.5%	No
PIEZO2		18p11.22-p11.21	AMP	2	133	1.5%	No
ZBBX		3q26.1	AMP	18	133	13.5%	No
PIGA		Xp22.2	AMP	1	133	0.8%	Yes
SH3BP5L		1q44	AMP	1	133	0.8%	No
DNAH17-AS1		17q25.3	AMP	1	133	0.8%	No
NPAP1L		16q21	HOMDEL	1	133	0.8%	No
RANGAP1		22q13.2	HOMDEL	1	133	0.8%	No
SI		3q26.1	AMP	17	133	12.8%	No
GOLGA6L22		15q11.2	HOMDEL	1	133	0.8%	No
LINC02363		4q35.1	HOMDEL	3	133	2.3%	No
RPS15A		16p12.3	AMP	1	133	0.8%	No
SCAMP4		19p13.3	AMP	2	133	1.5%	No
ZBTB14		18p11.31	AMP	3	133	2.3%	No
DIPK2B		Xp11.3	AMP	1	133	0.8%	No
PNMA8A		19q13.32	AMP	1	133	0.8%	No
ALPG		2q37.1	HOMDEL	3	133	2.3%	No
CLPP		19p13.3	HOMDEL	3	133	2.3%	No
MAGI1-AS1		3p14.1	HOMDEL	2	133	1.5%	No
SMC5-DT		9q21.12	HOMDEL	1	133	0.8%	No
ZNF222		19q13.31	AMP	1	133	0.8%	No
CSF1		1p13.3	HOMDEL	1	133	0.8%	Yes
ZNF724		19p12	HOMDEL	2	133	1.5%	No
LHX4-AS1		1q25.2	AMP	1	133	0.8%	No
CDK15		2q33.1	AMP	2	133	1.5%	No
CHURC1-FNTB		14q23.3	AMP	1	133	0.8%	No
UBA5		3q22.1	AMP	5	133	3.8%	No
ADAT3		19p13.3	AMP	2	133	1.5%	No
BSPH1		19q13.33	AMP	1	133	0.8%	No
LRRC1		6p12.1	AMP	1	133	0.8%	No
ZFPL1		11q13.1	AMP	1	133	0.8%	No
FAM124A		13q14.3	HOMDEL	2	133	1.5%	No
GNAI1		7q21.11	AMP	1	133	0.8%	No
SSX4		Xp11.23	HOMDEL	1	133	0.8%	Yes
PIGC		1q24.3	AMP	1	133	0.8%	No
DEGS2		14q32.2	HOMDEL	1	133	0.8%	No
TXNRD3		3q21.3	AMP	5	133	3.8%	No
LINC00298		2p25.1	AMP	2	133	1.5%	No
EXOC6		10q23.33	HOMDEL	1	133	0.8%	No
SNORA50A		16q21	HOMDEL	1	133	0.8%	No
ARHGEF7		13q34	AMP	1	133	0.8%	No
SHMT1		17p11.2	HOMDEL	3	133	2.3%	No
SIAH2		3q25.1	AMP	9	133	6.8%	No
SRL		16p13.3	AMP	1	133	0.8%	No
S100A7A		1q21.3	AMP	3	133	2.3%	No
RNU6-48P		1p36.11	AMP	1	133	0.8%	No
ENO1		1p36.23	HOMDEL	2	133	1.5%	No
ZFX		Xp22.11	AMP	1	133	0.8%	No
ZNF419		19q13.43	AMP	1	133	0.8%	No
SEC61A1		3q21.3	AMP	5	133	3.8%	No
RNASE11		14q11.2	AMP	2	133	1.5%	No
IL17RE		3p25.3	HOMDEL	1	133	0.8%	No
NAT10		11p13	AMP	1	133	0.8%	No
SLC51A		3q29	AMP	20	133	15.0%	No
ZNF121		19p13.2	AMP	2	133	1.5%	No
NKX2-6		8p21.2	HOMDEL	1	133	0.8%	No
RUNX1		21q22.12	HOMDEL	1	133	0.8%	Yes
CYP2J2		1p32.1	AMP	2	133	1.5%	No
TNFSF14		19p13.3	AMP	1	133	0.8%	No
RNPC3		1p21.1	HOMDEL	1	133	0.8%	No
JAK2		9p24.1	AMP	2	133	1.5%	Yes
TBC1D12		10q23.33	HOMDEL	1	133	0.8%	No
TMEM14C		6p24.2	AMP	1	133	0.8%	No
GK5		3q23	AMP	7	133	5.3%	No
FZD4		11q14.2	HOMDEL	1	133	0.8%	No
LINC00879		3q11.2	AMP	6	133	4.5%	No
LONP2		16q12.1	HOMDEL	1	133	0.8%	No
FXYD4		10q11.21	HOMDEL	1	133	0.8%	No
LINC01744		1q42.2	AMP	1	133	0.8%	No
KRT2		12q13.13	AMP	1	133	0.8%	No
CDK5RAP1		20q11.21	AMP	4	133	3.0%	No
ZNF726		19p12	HOMDEL	1	133	0.8%	No
TNFRSF25		1p36.31	HOMDEL	2	133	1.5%	No
SNORD114-14		14q32.31	HOMDEL	1	133	0.8%	No
