Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
TRAJ32		14q11.2	AMP	4	135	3.0%	No
RAB3D		19p13.2	HOMDEL	2	135	1.5%	No
MRPL15		8q11.23	AMP	1	135	0.7%	No
NDUFA5	1.615e-3	7q31.32	HOMDEL	1	135	0.7%	No
KCNA2	1.281e-2	1p13.3	HOMDEL	1	135	0.7%	No
ADIPOR2		12p13.33	AMP	2	135	1.5%	No
TBC1D17		19q13.33	AMP	2	135	1.5%	No
ZNF276		16q24.3	AMP	1	135	0.7%	No
ZIC2	2.830e-4	13q32.3	AMP	3	135	2.2%	No
OVOL1		11q13.1	AMP	1	135	0.7%	No
PYY2		17q11.2	HOMDEL	1	135	0.7%	No
DISP1		1q41	HOMDEL	2	135	1.5%	No
RN7SKP6		13q21.1	HOMDEL	2	135	1.5%	No
SEC1P		19q13.33	AMP	2	135	1.5%	No
CYP4B1		1p33	AMP	1	135	0.7%	No
PLPP2		19p13.3	AMP	1	135	0.7%	No
C4ORF45		4q32.1	HOMDEL	3	135	2.2%	No
ARHGDIG		16p13.3	HOMDEL	1	135	0.7%	No
TRAJ31		14q11.2	AMP	4	135	3.0%	No
UBE2T		1q32.1	AMP	1	135	0.7%	No
CDC42EP5		19q13.42	AMP	2	135	1.5%	No
ASPG		14q32.33	AMP	2	135	1.5%	No
UCN2		3p21.31	HOMDEL	1	135	0.7%	No
NDUFB2	1.615e-3	7q34	HOMDEL	1	135	0.7%	No
METTL21C	2.830e-4	13q33.1	AMP	3	135	2.2%	No
OR6M1	1.076e-32	11q24.1	HOMDEL	4	135	3.0%	No
EXD2		14q24.1	AMP	3	135	2.2%	No
TDO2		4q32.1	HOMDEL	3	135	2.2%	No
ELOVL1		1p34.2	AMP	1	135	0.7%	No
CERS4		19p13.2	AMP	3	135	2.2%	No
IL12RB1		19p13.11	HOMDEL	3	135	2.2%	No
ZIC3		Xq26.3	AMP	3	135	2.2%	No
HILPDA		7q32.1	AMP	1	135	0.7%	No
NME7		1q24.2	AMP	1	135	0.7%	No
RGPD8		2q14.1	AMP	1	135	0.7%	No
OXA1L		14q11.2	AMP	3	135	2.2%	No
TOM1L2		17p11.2	HOMDEL	1	135	0.7%	No
VAMP5		2p11.2	AMP	2	135	1.5%	No
PLPP1		5q11.2	AMP	1	135	0.7%	No
DEFB105A		8p23.1	HOMDEL	1	135	0.7%	No
TNFSF9		19p13.3	AMP	1	135	0.7%	No
SPHK1		17q25.1	AMP	3	135	2.2%	No
CYP7A1		8q12.1	AMP	1	135	0.7%	No
TRAJ30		14q11.2	AMP	4	135	3.0%	No
RPS16		19q13.2	AMP	1	135	0.7%	No
CHMP4A		14q12	AMP	1	135	0.7%	No
PITRM1		10p15.2	AMP	1	135	0.7%	No
SYTL5		Xp11.4	AMP	1	135	0.7%	No
LINC00354	2.830e-4	13q34	AMP	3	135	2.2%	No
MKNK2		19p13.3	HOMDEL	3	135	2.2%	No
LINC00229		22q13.3	HOMDEL	1	135	0.7%	No
AOX1	1.296e-2	2q33.1	AMP	3	135	2.2%	No
OXCT1		5p13.1	AMP	5	135	3.7%	No
ODF3L2		19p13.3	HOMDEL	5	135	3.7%	No
CKMT2		5q14.1	HOMDEL	1	135	0.7%	No
TSNAX		1q42.2	HOMDEL	2	135	1.5%	No
COL6A3	3.466e-41	2q37.3	HOMDEL	5	135	3.7%	No
ZFP62		5q35.3	AMP	1	135	0.7%	No
TNFRSF9	2.952e-4	1p36.23	HOMDEL	3	135	2.2%	No
MPZL3	1.076e-32	11q23.3	HOMDEL	4	135	3.0%	No
ADAM21		14q24.2	AMP	3	135	2.2%	No
LIPJ		10q23.31	AMP	1	135	0.7%	No
AMY1C	1.281e-2	1p21.1	HOMDEL	1	135	0.7%	No
GTPBP8		3q13.2	AMP	3	135	2.2%	No
ADAT2		6q24.2	AMP	1	135	0.7%	No
RN7SL72P		7q36.1	AMP	1	135	0.7%	No
RNU6ATAC42P		12q14.3	AMP	1	135	0.7%	No
TSBP1		6p21.32	AMP	5	135	3.7%	No
MRPS5		2q11.1	AMP	1	135	0.7%	No
TMEM105		17q25.3	AMP	1	135	0.7%	No
PGBD5		1q42.13	AMP	2	135	1.5%	Yes
ZNF2		2q11.1	AMP	1	135	0.7%	No
DCAF4		14q24.2	HOMDEL	1	135	0.7%	No
CBWD2		2q14.1	AMP	1	135	0.7%	No
HIKESHI		11q14.2	HOMDEL	2	135	1.5%	No
FAM126B		2q33.1	HOMDEL	1	135	0.7%	No
MGAT4B		5q35.3	HOMDEL	1	135	0.7%	No
MED8		1p34.2	AMP	1	135	0.7%	No
CCT6B		17q12	HOMDEL	1	135	0.7%	Yes
PLPP3		1p32.2	AMP	1	135	0.7%	No
RPS17	5.804e-3	15q25.2	AMP	1	135	0.7%	No
LEUTX		19q13.2	AMP	1	135	0.7%	No
ADAM18		8p11.22	AMP	2	135	1.5%	No
RNU6ATAC39P		10p13	AMP	1	135	0.7%	No
NOMO2		16p12.3	AMP	1	135	0.7%	No
TSHZ3		19q12	AMP	3	135	2.2%	No
KLC2		11q13.2	AMP	1	135	0.7%	No
LINC00482		17q25.3	AMP	1	135	0.7%	No
TTC37		5q15	HOMDEL	1	135	0.7%	No
FOXRED1	1.076e-32	11q24.2	HOMDEL	4	135	3.0%	No
PAGE3		Xp11.21	AMP	1	135	0.7%	No
CFL1P1		10q23.31	AMP	1	135	0.7%	No
MAGEC1		Xq27.2	AMP	4	135	3.0%	No
SYN1		Xp11.3-p11.23	HOMDEL	1	135	0.7%	No
TMEM114		16p13.2	AMP	3	135	2.2%	No
RN7SL334P	4.670e-2	6p22.3	HOMDEL	1	135	0.7%	No
KLF1	1.049e-1	19p13.13	AMP	2	135	1.5%	No
APOF		12q13.3	AMP	1	135	0.7%	No
SREBF1		17p11.2	HOMDEL	1	135	0.7%	No
ADAM20		14q24.2	AMP	3	135	2.2%	No
TRAJ35		14q11.2	AMP	4	135	3.0%	No
RNU6ATAC35P		1q41	AMP	1	135	0.7%	No
MAGEH1		Xp11.21	AMP	1	135	0.7%	No
DTL		1q32.3	HOMDEL	2	135	1.5%	No
NDUFAF8		17q25.3	AMP	1	135	0.7%	No
EFCAB14		1p33	AMP	1	135	0.7%	No
SLC66A1	2.952e-4	1p36.13	HOMDEL	1	135	0.7%	No
FNDC4	9.994e-2	2p23.3	AMP	4	135	3.0%	No
COQ10A		12q13.3	AMP	1	135	0.7%	No
ADSL		22q13.1	HOMDEL	1	135	0.7%	No
TMEM108		3q22.1	AMP	9	135	6.7%	No
NIM1K		5p12	AMP	5	135	3.7%	No
USO1		4q21.1	AMP	1	135	0.7%	No
PTMAP5		13q31.1	HOMDEL	1	135	0.7%	No
SCARNA10		12p13.31	AMP	1	135	0.7%	No
KHDRBS3		8q24.23	AMP	6	135	4.4%	No
PNPLA4		Xp22.31	HOMDEL	2	135	1.5%	No
CSK	5.804e-3	15q24.1	AMP	1	135	0.7%	No
C18ORF54		18q21.2	HOMDEL	1	135	0.7%	No
OR8A1	1.076e-32	11q24.2	HOMDEL	4	135	3.0%	No
KRT17P2		17p11.2	HOMDEL	1	135	0.7%	No
LRFN1		19q13.2	AMP	1	135	0.7%	No
TMEM31		Xq22.2	AMP	1	135	0.7%	No
FRMPD2		10q11.22	HOMDEL	1	135	0.7%	No
MAS1L		6p22.1	AMP	2	135	1.5%	No
GCH1		14q22.2	AMP	3	135	2.2%	No
CFD		19p13.3	HOMDEL	6	135	4.4%	No
RAB8A		19p13.11	HOMDEL	2	135	1.5%	No
TOMM20L		14q23.1	AMP	3	135	2.2%	No
GOLGA6L4	5.804e-3	15q25.2	AMP	1	135	0.7%	No
KAT5		11q13.1	AMP	1	135	0.7%	No
KHDRBS1		1p35.2	AMP	1	135	0.7%	No
PTTG1IP		21q22.3	HOMDEL	1	135	0.7%	No
CYP4A11		1p33	AMP	1	135	0.7%	No
BMS1P1		10q11.22	HOMDEL	1	135	0.7%	No
SHMT2		12q13.3	AMP	1	135	0.7%	No
ZNF429		19p12	HOMDEL	2	135	1.5%	No
ALG6		1p31.3	AMP	1	135	0.7%	No
EEF2		19p13.3	HOMDEL	3	135	2.2%	No
INTS6L		Xq26.3	HOMDEL	1	135	0.7%	No
ZFAT		8q24.22	AMP	6	135	4.4%	No
ETNK2		1q32.1	AMP	1	135	0.7%	No
ADGRF2		6p12.3	AMP	4	135	3.0%	No
ANAPC11		17q25.3	AMP	1	135	0.7%	No
MOXD2P	1.615e-3	7q34	HOMDEL	1	135	0.7%	No
RNF32-DT		7q36.3	AMP	3	135	2.2%	No
HOGA1		10q24.2	AMP	1	135	0.7%	No
THADA	9.994e-2	2p21	AMP	4	135	3.0%	No
RTL3		Xq21.1	AMP	1	135	0.7%	No
DEFB136		8p23.1	HOMDEL	1	135	0.7%	No
MRGPRD		11q13.3	AMP	4	135	3.0%	No
FBXO45		3q29	AMP	25	135	18.5%	No
TUBBP1		8p12	HOMDEL	1	135	0.7%	No
LINC00200		10p15.3	AMP	1	135	0.7%	No
KPNA5		6q22.1	AMP	1	135	0.7%	No
PDE4A		19p13.2	AMP	1	135	0.7%	No
RNA5SP220		6q24.1	HOMDEL	2	135	1.5%	No
MRC2		17q23.2	HOMDEL	1	135	0.7%	No
SERPINI1		3q26.1	AMP	22	135	16.3%	No
PRPF38B	1.281e-2	1p13.3	HOMDEL	1	135	0.7%	No
BAALC		8q22.3	AMP	5	135	3.7%	No
NCKAP1	1.296e-2	2q32.1	AMP	3	135	2.2%	No
CEP164	1.076e-32	11q23.3	HOMDEL	4	135	3.0%	No
CYP3A4		7q22.1	AMP	2	135	1.5%	No
RD3L	8.624e-4	14q32.33	HOMDEL	2	135	1.5%	No
DDX17		22q13.1	AMP	1	135	0.7%	No
PMVK	3.200e-5	1q21.3	AMP	4	135	3.0%	No
GCG		2q24.2	AMP	1	135	0.7%	No
EPCAM	9.994e-2	2p21	AMP	1	135	0.7%	Yes
SHOX		Xp22.33 and Yp11.32	AMP	1	135	0.7%	No
GNAL		18p11.21	AMP	2	135	1.5%	No
TRIM62		1p35.1	AMP	1	135	0.7%	No
RN7SL733P		10q23.2	HOMDEL	3	135	2.2%	No
UBE2O		17q25.1	AMP	3	135	2.2%	No
TMEM167B	1.281e-2	1p13.3	HOMDEL	1	135	0.7%	No
IER3		6p21.33	AMP	5	135	3.7%	No
LINC00442	1.336e-9	13q12.11	HOMDEL	1	135	0.7%	No
DOCK3		3p21.2	HOMDEL	1	135	0.7%	No
KPNA4		3q25.33	AMP	15	135	11.1%	No
LHCGR		2p16.3	AMP	1	135	0.7%	No
CSH2		17q23.3	AMP	1	135	0.7%	No
FGFBP3		10q23.32	HOMDEL	1	135	0.7%	No
DMRT2		9p24.3	AMP	4	135	3.0%	No
CSHL1		17q23.3	AMP	1	135	0.7%	No
CYP3A5		7q22.1	AMP	2	135	1.5%	No
SHOX2		3q25.32	AMP	15	135	11.1%	No
GOLGA8R		15q13.2	HOMDEL	1	135	0.7%	No
SCARNA14		15q22.31	AMP	1	135	0.7%	No
GCGR		17q25.3	AMP	1	135	0.7%	No
MOCS2		5q11.2	HOMDEL	1	135	0.7%	No
TM4SF1		3q25.1	AMP	12	135	8.9%	No
VIPAS39		14q24.3	AMP	3	135	2.2%	No
SERPINI2		3q26.1	AMP	22	135	16.3%	No
SLC37A1		21q22.3	HOMDEL	1	135	0.7%	No
LHB		19q13.33	AMP	2	135	1.5%	No
FABP2		4q26	HOMDEL	1	135	0.7%	No
CLDN11	2.352e-34	3q26.2	AMP	24	135	17.8%	No
TAS2R5	1.615e-3	7q34	HOMDEL	1	135	0.7%	No
LINC00870		3p13	HOMDEL	2	135	1.5%	No
C6ORF223		6p21.1	AMP	2	135	1.5%	No
MRPS15		1p34.3	AMP	1	135	0.7%	No
IZUMO4		19p13.3	AMP	2	135	1.5%	No
RNA5SP130		3p21.31	HOMDEL	1	135	0.7%	No
FDX2		19p13.2	AMP	1	135	0.7%	No
SCP2		1p32.3	AMP	1	135	0.7%	No
NLRP9		19q13.42	AMP	2	135	1.5%	No
RN7SL775P		17p11.2	HOMDEL	1	135	0.7%	No
TACSTD2		1p32.1	AMP	2	135	1.5%	No
EPN1		19q13.42	AMP	2	135	1.5%	No
UNC13D	2.021e-5	17q25.3	AMP	4	135	3.0%	No
C13ORF42	2.168e-19	13q14.3	HOMDEL	2	135	1.5%	No
PIEZO2		18p11.22-p11.21	AMP	3	135	2.2%	No
ZBBX		3q26.1	AMP	22	135	16.3%	No
PIGA		Xp22.2	AMP	1	135	0.7%	Yes
CSF3R		1p34.3	AMP	1	135	0.7%	Yes
CDC123		10p14-p13	AMP	1	135	0.7%	No
SH3BP5L		1q44	AMP	2	135	1.5%	No
TRAJ29		14q11.2	AMP	4	135	3.0%	No
RANGAP1		22q13.2	HOMDEL	1	135	0.7%	No
SI		3q26.1	AMP	21	135	15.6%	No
THSD4		15q23	AMP	1	135	0.7%	No
LINC00705		10p15.1	AMP	1	135	0.7%	No
RPS15A		16p12.3	AMP	1	135	0.7%	No
SCAMP4		19p13.3	AMP	2	135	1.5%	No
ZBTB14		18p11.31	AMP	4	135	3.0%	No
DIPK2B		Xp11.3	AMP	1	135	0.7%	No
PNMA8A		19q13.32	AMP	2	135	1.5%	No
ALPG	3.466e-41	2q37.1	HOMDEL	4	135	3.0%	No
CLPP		19p13.3	HOMDEL	3	135	2.2%	No
ZNF222		19q13.31	AMP	2	135	1.5%	No
CCDC7		10p11.22	AMP	1	135	0.7%	No
CSF1	1.281e-2	1p13.3	HOMDEL	1	135	0.7%	Yes
RNA5SP348	1.076e-32	11q22.3	HOMDEL	4	135	3.0%	No
ZNF724		19p12	HOMDEL	2	135	1.5%	No
CSH1		17q23.3	AMP	1	135	0.7%	No
TRAJ28		14q11.2	AMP	4	135	3.0%	No
CDK15		2q33.1	AMP	2	135	1.5%	No
SCTR		2q14.2	AMP	1	135	0.7%	No
UBA5		3q22.1	AMP	7	135	5.2%	No
ADAT3		19p13.3	AMP	2	135	1.5%	No
BSPH1		19q13.33	AMP	2	135	1.5%	No
LRRC1		6p12.1	AMP	2	135	1.5%	No
ZFPL1		11q13.1	AMP	1	135	0.7%	No
FAM124A	2.168e-19	13q14.3	HOMDEL	2	135	1.5%	No
GMPPA		2q35	AMP	1	135	0.7%	No
GNAI1		7q21.11	AMP	1	135	0.7%	No
SSX4		Xp11.23	HOMDEL	1	135	0.7%	Yes
PIGC		1q24.3	AMP	1	135	0.7%	No
DEGS2	8.624e-4	14q32.2	HOMDEL	1	135	0.7%	No
TXNRD3		3q21.3	AMP	4	135	3.0%	No
EXOC6		10q23.33	HOMDEL	1	135	0.7%	No
SNORA50A	1.727e-2	16q21	HOMDEL	1	135	0.7%	No
ARHGEF7	2.830e-4	13q34	AMP	3	135	2.2%	No
TRAJ27		14q11.2	AMP	4	135	3.0%	No
SHMT1		17p11.2	HOMDEL	1	135	0.7%	No
SIAH2		3q25.1	AMP	12	135	8.9%	No
SRL		16p13.3	AMP	1	135	0.7%	No
DHX30		3p21.31	HOMDEL	1	135	0.7%	No
MRPS11	5.804e-3	15q25.3	AMP	1	135	0.7%	No
S100A7A	3.200e-5	1q21.3	AMP	4	135	3.0%	No
ENO1	2.952e-4	1p36.23	HOMDEL	3	135	2.2%	No
ZFX		Xp22.11	AMP	1	135	0.7%	No
ZNF419		19q13.43	AMP	2	135	1.5%	No
SEC61A1		3q21.3	AMP	6	135	4.4%	No
CELF2		10p14	AMP	1	135	0.7%	No
RNASE11		14q11.2	AMP	3	135	2.2%	No
IL17RE		3p25.3	HOMDEL	1	135	0.7%	No
ZBTB2		6q25.1	AMP	1	135	0.7%	No
NAT10		11p13	AMP	1	135	0.7%	No
SLC51A		3q29	AMP	25	135	18.5%	No
ZNF121		19p13.2	AMP	2	135	1.5%	No
RUNX1		21q22.12	HOMDEL	1	135	0.7%	Yes
CYP2J2		1p32.1	AMP	2	135	1.5%	No
TNFSF14		19p13.3	AMP	1	135	0.7%	No
LINC00701		10p15.3	AMP	1	135	0.7%	No
RNPC3	1.281e-2	1p21.1	HOMDEL	1	135	0.7%	No
TRAJ26		14q11.2	AMP	4	135	3.0%	No
JAK2		9p24.1	AMP	4	135	3.0%	Yes
TBC1D12		10q23.33	HOMDEL	1	135	0.7%	No
WHAMM	5.804e-3	15q25.2	AMP	1	135	0.7%	No
TMEM14C		6p24.2	AMP	2	135	1.5%	No
NME6		3p21.31	HOMDEL	1	135	0.7%	No
GK5		3q23	AMP	10	135	7.4%	No
CYB5RL		1p32.3	AMP	1	135	0.7%	No
FZD4		11q14.2	HOMDEL	2	135	1.5%	No
LINC00879		3q11.2	AMP	4	135	3.0%	No
FXYD4		10q11.21	HOMDEL	1	135	0.7%	No
KRT2		12q13.13	AMP	1	135	0.7%	No
CDK5RAP1		20q11.21	AMP	5	135	3.7%	No
ZNF726		19p12	HOMDEL	1	135	0.7%	No
TNFRSF25	2.952e-4	1p36.31	HOMDEL	3	135	2.2%	No
RCBTB1	2.168e-19	13q14.2	HOMDEL	2	135	1.5%	No
ZBTB1		14q23.3	AMP	3	135	2.2%	No
FRMD6		14q22.1	AMP	3	135	2.2%	No
LINC00299	9.994e-2	2p25.1	AMP	4	135	3.0%	No
MFSD2B	9.994e-2	2p23.3	AMP	4	135	3.0%	No
SNORA77	2.952e-4	1q32.1	HOMDEL	3	135	2.2%	No
INSM2		14q13.2	AMP	2	135	1.5%	No
KCNIP2		10q24.32	HOMDEL	1	135	0.7%	No
RNA5SP116		2q33.3	HOMDEL	1	135	0.7%	No
NTRK1		1q23.1	AMP	2	135	1.5%	Yes
FUCA2		6q24.2	AMP	1	135	0.7%	No
SLC35G2		3q22.3	AMP	10	135	7.4%	No
LNPK	1.296e-2	2q31.1	AMP	3	135	2.2%	No
KRT1		12q13.13	AMP	1	135	0.7%	No
APEX2		Xp11.21	HOMDEL	1	135	0.7%	No
SCRT1		8q24.3	AMP	7	135	5.2%	No
STYXL1		7q11.23	AMP	2	135	1.5%	No
FGFR2		10q26.13	HOMDEL	1	135	0.7%	Yes
NEBL		10p12.31	AMP	1	135	0.7%	No
ARHGEF12	1.076e-32	11q23.3	HOMDEL	4	135	3.0%	Yes
TRIM65	2.021e-5	17q25.1	AMP	4	135	3.0%	No
DIS3		13q21.33	AMP	4	135	3.0%	Yes
RNA5SP38	2.830e-4	13q33.2	AMP	3	135	2.2%	No
EPPK1		8q24.3	AMP	8	135	5.9%	No
KDM7A		7q34	AMP	1	135	0.7%	No
SSX2B		Xp11.22	HOMDEL	1	135	0.7%	No
A3GALT2		1p35.1	AMP	1	135	0.7%	No
RN7SKP254		15q26.2	HOMDEL	1	135	0.7%	No
NTHL1		16p13.3	AMP	1	135	0.7%	Yes
TNRC6B		22q13.1	HOMDEL	1	135	0.7%	No
JAG2		14q32.33	AMP	2	135	1.5%	No
GPIHBP1		8q24.3	AMP	8	135	5.9%	No
R3HCC1L		10q24.2	HOMDEL	1	135	0.7%	No
ZBTB2		6q25.1	HOMDEL	1	135	0.7%	No
MCMDC2		8q13.1	AMP	1	135	0.7%	No
CYMP	1.281e-2	1p13.3	HOMDEL	1	135	0.7%	No
CLDN23		8p23.1	HOMDEL	1	135	0.7%	No
ZBED1		Xp22.33 and Yp11	HOMDEL	1	135	0.7%	No
ADCK2	1.615e-3	7q34	HOMDEL	1	135	0.7%	No
CPNE4		3q22.1	AMP	7	135	5.2%	No
H2AC4	4.670e-2	6p22.2	HOMDEL	1	135	0.7%	No
CCN6		6q21	HOMDEL	1	135	0.7%	Yes
SETD7		4q31.1	AMP	1	135	0.7%	Yes
RAET1E		6q25.1	HOMDEL	1	135	0.7%	No
RPS25	1.076e-32	11q23.3	HOMDEL	4	135	3.0%	No
KLF6		10p15.2	AMP	1	135	0.7%	Yes
MISP		19p13.3	AMP	1	135	0.7%	No
IVL	3.200e-5	1q21.3	AMP	3	135	2.2%	No
GINS2		16q24.1	AMP	1	135	0.7%	No
ZNF784		19q13.42	AMP	2	135	1.5%	No
OSER1		20q13.12	AMP	2	135	1.5%	No
MAPKAPK3		3p21.2	HOMDEL	1	135	0.7%	No
REM2		14q11.2	AMP	3	135	2.2%	No
ACTA1		1q42.13	HOMDEL	2	135	1.5%	No
KANK4		1p31.3	AMP	1	135	0.7%	No
KLHDC8A		1q32.1	AMP	1	135	0.7%	No
BLOC1S1		12q13.2	AMP	1	135	0.7%	No
LAPTM4B		8q22.1	AMP	3	135	2.2%	No
PARL		3q27.1	AMP	23	135	17.0%	No
C14ORF28		14q21.2	AMP	2	135	1.5%	No
STEAP1B		7p15.3	AMP	1	135	0.7%	No
FAAP20	2.952e-4	1p36.33	HOMDEL	3	135	2.2%	No
CYB561D2		3p21.31	HOMDEL	1	135	0.7%	No
GTF2IRD1P1		7q11.21	AMP	2	135	1.5%	No
RNA5SP101		2q11.2	AMP	1	135	0.7%	No
ASTN2		9q33.1	HOMDEL	2	135	1.5%	No
LIG1		19q13.33	AMP	2	135	1.5%	No
DDX10	1.076e-32	11q22.3	HOMDEL	6	135	4.4%	Yes
ZNF524		19q13.42	AMP	2	135	1.5%	No
PQBP1		Xp11.23	HOMDEL	1	135	0.7%	No
SSX3		Xp11.23	HOMDEL	1	135	0.7%	No
NCLN		19p13.3	HOMDEL	3	135	2.2%	No
SDHA		5p15.33	HOMDEL	1	135	0.7%	Yes
ADAM2		8p11.22	AMP	2	135	1.5%	No
RNA5SP39	2.830e-4	13q33.3	AMP	3	135	2.2%	No
GOLGA7B		10q24.2	AMP	1	135	0.7%	No
ABCA7		19p13.3	HOMDEL	7	135	5.2%	No
RNA5SP262		8p12	HOMDEL	1	135	0.7%	No
GNAT1		3p21.31	HOMDEL	1	135	0.7%	No
ADGRF3	9.994e-2	2p23.3	AMP	4	135	3.0%	No
FSD2	5.804e-3	15q25.2	AMP	1	135	0.7%	No
CAPRIN1		11p13	AMP	1	135	0.7%	No
LIFR		5p13.1	AMP	6	135	4.4%	Yes
MPV17L		16p13.11	AMP	1	135	0.7%	No
COPA		1q23.2	AMP	2	135	1.5%	No
SLC37A1		21q22.3	AMP	1	135	0.7%	No
MOGAT3		7q22.1	AMP	2	135	1.5%	No
EBLN2		3p13	HOMDEL	2	135	1.5%	No
FAM76A	2.952e-4	1p35.3	HOMDEL	1	135	0.7%	No
OTUD1		10p12.2	AMP	1	135	0.7%	No
TRIP13		5p15.33	HOMDEL	1	135	0.7%	Yes
MFSD10	1.297e-1	4p16.3	HOMDEL	2	135	1.5%	No
JKAMP		14q23.1	AMP	3	135	2.2%	No
TNRC18		7p22.1	HOMDEL	1	135	0.7%	No
GNAS		20q13.32	AMP	3	135	2.2%	Yes
DENND3		8q24.3	AMP	7	135	5.2%	No
CAPSL		5p13.2	AMP	7	135	5.2%	No
FTL		19q13.33	AMP	2	135	1.5%	No
SLFN12		17q12	HOMDEL	1	135	0.7%	No
RNA5SP247	1.615e-3	7q34	HOMDEL	1	135	0.7%	No
LRRC71		1q23.1	AMP	2	135	1.5%	No
ANKUB1		3q25.1	AMP	12	135	8.9%	No
RNA5SP103		2q14.3	AMP	1	135	0.7%	No
LINC00536		8q23.3	AMP	4	135	3.0%	No
LIF		22q12.2	AMP	1	135	0.7%	No
IPO5	2.830e-4	13q32.2	AMP	3	135	2.2%	No
SNORC	3.466e-41	2q37.1	HOMDEL	4	135	3.0%	No
ITPR3		6p21.31	AMP	1	135	0.7%	No
GSKIP		14q32.2	AMP	3	135	2.2%	No
RNA5SP28	2.168e-19	13q14.3	HOMDEL	2	135	1.5%	No
FAM27E2		9p11.2	HOMDEL	1	135	0.7%	No
RN7SL70P		19p13.11	HOMDEL	3	135	2.2%	No
RNY4P7		2q14.3	AMP	1	135	0.7%	No
AHRR		5p15.33	HOMDEL	1	135	0.7%	No
UBE2Q2P2	5.804e-3	15q25.2	AMP	1	135	0.7%	No
GCKR	9.994e-2	2p23.3	AMP	4	135	3.0%	No
PPP2R2C	1.297e-1	4p16.1	HOMDEL	2	135	1.5%	No
VNN3P		6q23.2	AMP	1	135	0.7%	No
MBD3L2		19p13.2	HOMDEL	4	135	3.0%	No
FUT4		11q21	HOMDEL	1	135	0.7%	No
SERPINB9		6p25.2	AMP	1	135	0.7%	No
C6ORF136	1.605e-3	6p21.33	AMP	6	135	4.4%	No
CCDC126		7p15.3	AMP	1	135	0.7%	No
CPHL1P		3q25.1	AMP	12	135	8.9%	No
RNA5SP102		2q14.3	AMP	1	135	0.7%	No
BARD1		2q35	AMP	1	135	0.7%	Yes
ULK4P2		15q13.2	HOMDEL	1	135	0.7%	No
UPP2		2q24.1	AMP	1	135	0.7%	No
ARMC12		6p21.31	AMP	1	135	0.7%	No
SPATA33		16q24.3	AMP	1	135	0.7%	No
RN7SL810P		13q22.3	AMP	4	135	3.0%	No
PRPF8		17p13.3	HOMDEL	1	135	0.7%	No
ENDOV		17q25.3	AMP	3	135	2.2%	No
LINC00906		19q12	AMP	3	135	2.2%	No
OST4	9.994e-2	2p23.3	AMP	4	135	3.0%	No
ARHGEF17		11q13.4	AMP	1	135	0.7%	No
ANKRD26		10p12.1	AMP	1	135	0.7%	No
KLHL10		17q21.2	AMP	1	135	0.7%	No
ACIN1		14q11.2	AMP	3	135	2.2%	No
MSANTD4		11q22.3	AMP	2	135	1.5%	No
TTL		2q14.1	AMP	1	135	0.7%	Yes
GNG7		19p13.3	HOMDEL	3	135	2.2%	No
RN7SKP249		8q22.3	AMP	4	135	3.0%	No
BAX		19q13.33	AMP	2	135	1.5%	Yes
PRR20B		13q21.1	AMP	1	135	0.7%	No
RNA5SP227		7p15.3	AMP	1	135	0.7%	No
JRK		8q24.3	AMP	8	135	5.9%	No
SIX5		19q13.32	AMP	2	135	1.5%	No
USP32P2		17p11.2	HOMDEL	1	135	0.7%	No
FHIT	1.862e-9	3p14.2	HOMDEL	3	135	2.2%	Yes
ZNF679		7q11.21	AMP	2	135	1.5%	No
GSTK1		7q34	AMP	1	135	0.7%	No
PLEKHJ1		19p13.3	HOMDEL	3	135	2.2%	No
PYM1		12q13.2	AMP	1	135	0.7%	No
SNORA6		3p22.2	HOMDEL	1	135	0.7%	No
BTBD19		1p34.1	AMP	1	135	0.7%	No
BBS1		11q13.2	AMP	1	135	0.7%	No
SHISA4		1q32.1	AMP	1	135	0.7%	No
FAHD2CP		2q11.2	AMP	1	135	0.7%	No
RNA5SP225		6q25.2	AMP	1	135	0.7%	No
CEP20		16p13.11	AMP	1	135	0.7%	No
RNA5SP241	1.615e-3	7q31.31	HOMDEL	1	135	0.7%	No
SLC47A1		17p11.2	HOMDEL	1	135	0.7%	No
RN7SL804P		12q15	AMP	1	135	0.7%	No
TADA3		3p25.3	HOMDEL	1	135	0.7%	No
OGA		10q24.32	HOMDEL	1	135	0.7%	No
MCM9		6q22.31	HOMDEL	1	135	0.7%	No
P2RY8		Xp22.33 and Yp11.3	AMP	1	135	0.7%	Yes
LINC00648		14q21.3	AMP	3	135	2.2%	No
RN7SL837P		1q42.2	HOMDEL	2	135	1.5%	No
NEURL3		2q11.2	AMP	1	135	0.7%	No
RTL8C		Xq26.3	HOMDEL	1	135	0.7%	No
RBFOX3		17q25.3	AMP	2	135	1.5%	No
HHIPL1		14q32.2	AMP	2	135	1.5%	No
ERC1		12p13.33	AMP	2	135	1.5%	Yes
PDCD2L		19q13.11	AMP	4	135	3.0%	No
CLBA1		14q32.33	AMP	2	135	1.5%	No
STK32B	1.297e-1	4p16.2	HOMDEL	3	135	2.2%	No
SGO2		2q33.1	HOMDEL	1	135	0.7%	No
WASH5P		19p13.3	HOMDEL	5	135	3.7%	No
ZNF766		19q13.41	AMP	2	135	1.5%	No
SLC35G6		17p13.1	HOMDEL	1	135	0.7%	No
