nodes	pvals	fdrs	x0	xss_t	dataset
MTMR9	0.2604	0.968272701231739	0	0.00137831322016279	Secreted_inflamm
PPM1A	0.3818	0.968272701231739	0	0.00130838735935161	Secreted_inflamm
PPM1B	0.0914	0.724271485235787	0	0.00155882190868033	Secreted_inflamm
PPM1F	0.6194	0.968272701231739	0	0.00107300551977017	Secreted_inflamm
PPM1K	0.7203	0.968272701231739	0	0.000888403050199932	Secreted_inflamm
PPM1M	0.5148	0.968272701231739	0	0.000558197424156547	Secreted_inflamm
PPP1CC	0.8233	0.968272701231739	0	0.0011841367232882	Secreted_inflamm
PPP3CA	0.0559	0.580636626227614	0	0.00173256506203291	Secreted_inflamm
PPP3CB	0.0618	0.601604764482945	0	0.00171547583316371	Secreted_inflamm
PTEN	0.0061	0.18310183639399	0	0.00205039924008747	Secreted_inflamm
PTPDC1	0.5459	0.968272701231739	0	0.000930437691187558	Secreted_inflamm
PTPN12	0.1726	0.868312255176273	0	0.00147334277825746	Secreted_inflamm
PTPN18	0.0641	0.607178010471204	0	0.00109500699370361	Secreted_inflamm
PTPN20	0.1637	0.85653781512605	0	0.000340108510567853	Secreted_inflamm
PTPN6	0.0756	0.655710564399421	0	0.00177625145248809	Secreted_inflamm
PTPN7	0.4014	0.968272701231739	0	0.000913988686530271	Secreted_inflamm
PTPRR	0.4088	0.968272701231739	0	0.000645817904248855	Secreted_inflamm
SBF1	0.2055	0.903838062622309	0	0.0014082084497878	Secreted_inflamm
SLC25A12	0.7981	0.968272701231739	0	0.00113435479460048	Secreted_inflamm
STK39	0.0879	0.713083258728738	0	0.00146057632088619	Secreted_inflamm
STYX	0.1118	0.771064058304565	0	0.00134835459158666	Secreted_inflamm
TPTE2	0.884	0.968272701231739	0	0.000917940147891883	Secreted_inflamm
ABCD1	0.1524	0.844683107274969	0	0.0014820291759803	Secreted_inflamm
ACO1	0.537	0.968272701231739	0	0.000840104980494836	Secreted_inflamm
ACO2	0.5796	0.968272701231739	0	0.000875699412912081	Secreted_inflamm
ALDH2	0.0537	0.57165541740675	0	0.00192438275495821	Secreted_inflamm
ALDH3A2	0.8176	0.968272701231739	0	0.0012037033890045	Secreted_inflamm
APLP1	0.6174	0.968272701231739	0	0.00116033732782141	Secreted_inflamm
ASGR1	0.1535	0.846344679546152	0	0.00163869540112576	Secreted_inflamm
BARD1	0.6615	0.968272701231739	0	0.00131348244412897	Secreted_inflamm
BRD7	0.5237	0.968272701231739	0	0.00136653330580532	Secreted_inflamm
CFL2	0.6097	0.968272701231739	0	0.00117000248772374	Secreted_inflamm
CHRNA5	0.12	0.782022471910112	0	0.00162713757157345	Secreted_inflamm
CHRNB1	0.818	0.968272701231739	0	0.000165320115443252	Secreted_inflamm
CSAD	0.4227	0.968272701231739	0	0.000902422976148835	Secreted_inflamm
EGLN1	0.5649	0.968272701231739	0	0.00134496470779786	Secreted_inflamm
ESD	0.5522	0.968272701231739	0	0.00100262261388624	Secreted_inflamm
FAHD1	0.7983	0.968272701231739	0	0.000796468138759587	Secreted_inflamm
FAH	0.6694	0.968272701231739	0	0.000634926426037154	Secreted_inflamm
FDFT1	0.5341	0.968272701231739	0	0.00135139454177436	Secreted_inflamm
FEZ1	0.0013	0.108034334763948	0	0.011969579684556	Secreted_inflamm
GABBR1	0.006	0.181310924369748	0	0.00271380879862058	Secreted_inflamm
GABBR2	0.0063	0.185695081967213	0	0.00289738874938074	Secreted_inflamm
GABRA1	0.3333	0.968272701231739	0	0.000753642403653242	Secreted_inflamm
GABRA4	0.4943	0.968272701231739	0	0.000597173249698323	Secreted_inflamm
GABRA6	0.482	0.968272701231739	0	0.000822657457285487	Secreted_inflamm
GABRB1	0.3598	0.968272701231739	0	0.000810284273705777	Secreted_inflamm
GABRB2	0.3302	0.968272701231739	0	0.000791645335705491	Secreted_inflamm
GABRB3	0.3806	0.968272701231739	0	0.000823603845163235	Secreted_inflamm
GABRD	0.2874	0.968272701231739	0	0.00101319606849107	Secreted_inflamm
GABRE	0.1927	0.893666752643797	0	0.00128362541277387	Secreted_inflamm
GABRG1	0.3572	0.968272701231739	0	5.6463840619846e-05	Secreted_inflamm
GABRG2	0.3817	0.968272701231739	0	0.000969323468745232	Secreted_inflamm
GADD45G	0.8245	0.968272701231739	0	0.00109203429690359	Secreted_inflamm
GIT1	0.5294	0.968272701231739	0	0.00132872834374493	Secreted_inflamm
GPRASP2	0.1234	0.787459172852598	0	0.00146850655545429	Secreted_inflamm
HAP1	0.9238	0.968272701231739	0	0.00107242051621843	Secreted_inflamm
HIBADH	0.3396	0.968272701231739	0	0.00126877665140346	Secreted_inflamm
HSD17B14	0.1381	0.815983568846533	0	0.00137492502120622	Secreted_inflamm
HTT	0.6853	0.968272701231739	0	0.00126411346173597	Secreted_inflamm
ING5	0.6739	0.968272701231739	0	0.00127589974703244	Secreted_inflamm
KAT7	0.774	0.968272701231739	0	0.00116464481184686	Secreted_inflamm
KBTBD7	0.8862	0.968272701231739	0	0.0011573678399669	Secreted_inflamm
KYNU	0.7294	0.968272701231739	0	0.000558407995901287	Secreted_inflamm
LDHAL6A	0.3319	0.968272701231739	0	0.000945843525768094	Secreted_inflamm
LDHAL6B	0.658	0.968272701231739	0	0.000685323681294813	Secreted_inflamm
LGR4	0.1617	0.85653781512605	0	0.0013347845334448	Secreted_inflamm
LRIF1	0.4106	0.968272701231739	0	0.00135293986986822	Secreted_inflamm
NDUFA10	0.7106	0.968272701231739	0	0.00107830604620227	Secreted_inflamm
NDUFA11	0.79	0.968272701231739	0	0.000950962035303533	Secreted_inflamm
NDUFA12	0.7702	0.968272701231739	0	0.00101974697209137	Secreted_inflamm
NDUFA1	0.7555	0.968272701231739	0	0.000963119635416783	Secreted_inflamm
NDUFA2	0.7594	0.968272701231739	0	0.00100148269593329	Secreted_inflamm
NDUFA3	0.476	0.968272701231739	0	0.00113741033551218	Secreted_inflamm
NDUFA4L2	0.1628	0.85653781512605	0	0.00111116901630618	Secreted_inflamm
NDUFA5	0.806	0.968272701231739	0	0.00107925534556311	Secreted_inflamm
NDUFA6	0.7855	0.968272701231739	0	0.000992303098141385	Secreted_inflamm
NDUFA7	0.7606	0.968272701231739	0	0.00104227979004134	Secreted_inflamm
NDUFA8	0.786	0.968272701231739	0	0.00101670457355004	Secreted_inflamm
NDUFA9	0.8148	0.968272701231739	0	0.00103706591401281	Secreted_inflamm
NDUFAB1	0.8841	0.968272701231739	0	0.000958439036035832	Secreted_inflamm
NDUFB10	0.7196	0.968272701231739	0	0.001025643967828	Secreted_inflamm
NDUFB11	0.3261	0.968272701231739	0	0.00128037208534299	Secreted_inflamm
NDUFB1	0.7223	0.968272701231739	0	0.000974156301350672	Secreted_inflamm
NDUFB2	0.7307	0.968272701231739	0	0.00092813722910247	Secreted_inflamm
NDUFB3	0.7222	0.968272701231739	0	0.00100764610364973	Secreted_inflamm
NDUFB4	0.7759	0.968272701231739	0	0.000985714036417861	Secreted_inflamm
NDUFB5	0.718	0.968272701231739	0	0.00104275816565417	Secreted_inflamm
NDUFB6	0.7564	0.968272701231739	0	0.000947472976345407	Secreted_inflamm
NDUFB7	0.8831	0.968272701231739	0	0.000995264862650854	Secreted_inflamm
NDUFB8	0.7719	0.968272701231739	0	0.00102578698537894	Secreted_inflamm
NDUFB9	0.4881	0.968272701231739	0	0.00117107302891165	Secreted_inflamm
NDUFC1	0.7307	0.968272701231739	0	0.000928137229102461	Secreted_inflamm
NDUFC2	0.7182	0.968272701231739	0	0.000994983600145124	Secreted_inflamm
NDUFS1	0.7694	0.968272701231739	0	0.00108160565663468	Secreted_inflamm
NDUFS3	0.7779	0.968272701231739	0	0.00106690033966135	Secreted_inflamm
NDUFS4	0.759	0.968272701231739	0	0.000996245463068959	Secreted_inflamm
NDUFS5	0.7974	0.968272701231739	0	0.0009906379451967	Secreted_inflamm
NDUFS6	0.7889	0.968272701231739	0	0.00106384600280377	Secreted_inflamm
NDUFS8	0.8012	0.968272701231739	0	0.00101868767239329	Secreted_inflamm
NDUFV2	0.6704	0.968272701231739	0	0.00110604299485022	Secreted_inflamm
NDUFV3	0.6666	0.968272701231739	0	0.00105199830800295	Secreted_inflamm
PC	0.0376	0.491905660377358	0	0.00249763393645123	Secreted_inflamm
PDHX	0.6598	0.968272701231739	0	0.000992383612626433	Secreted_inflamm
PDXK	0.8106	0.968272701231739	0	0.000762176059133722	Secreted_inflamm
PGM1	0.8887	0.968272701231739	0	0.000776540609216162	Secreted_inflamm
QDPR	0.0186	0.330789317507418	0	0.0032564038162342	Secreted_inflamm
RAD23B	0.7552	0.968272701231739	0	0.00123612937090996	Secreted_inflamm
SCLY	0.8687	0.968272701231739	0	0.000556318537897245	Secreted_inflamm
SEC22C	0.23	0.934553672316384	0	0.00145160125110901	Secreted_inflamm
SLC25A18	0.7745	0.968272701231739	0	0.00100641058616705	Secreted_inflamm
SLC25A21	0.4409	0.968272701231739	0	0.0010512667241718	Secreted_inflamm
SLC6A11	0.4096	0.968272701231739	0	0.00139157325045342	Secreted_inflamm
SLC6A13	0.4003	0.968272701231739	0	0.00140463448591131	Secreted_inflamm
SLC6A1	0.3761	0.968272701231739	0	0.00143159968243743	Secreted_inflamm
SMAD9	0.7605	0.968272701231739	0	0.00113566677716092	Secreted_inflamm
SOD2	0.2	0.90215122684026	0	0.00141857351391429	Secreted_inflamm
SORD	0.6772	0.968272701231739	0	0.00129173255571104	Secreted_inflamm
UPB1	0.0506	0.559598526703499	0	0.000744237491944477	Secreted_inflamm
ZSCAN29	0.3362	0.968272701231739	0	0.000676778555399995	Secreted_inflamm
ABCA10	0.0169	0.315864864864865	0	0.00557846480908514	Secreted_inflamm
CCNH	0.824	0.968272701231739	0	0.0012338476864873	Secreted_inflamm
CELF1	0.0698	0.630972347913524	0	0.00150368623407175	Secreted_inflamm
CH25H	0.0344	0.474683039140445	0	0.00181804694564548	Secreted_inflamm
COPS5	0.6923	0.968272701231739	0	0.00126885987829951	Secreted_inflamm
CRMP1	0.0021	0.123392156862745	0	0.00590400520661478	Secreted_inflamm
CUL4A	0.7721	0.968272701231739	0	0.00126293754281223	Secreted_inflamm
GTF2H1	0.8064	0.968272701231739	0	0.00124224283617393	Secreted_inflamm
SULT2B1	0.0687	0.627930964467005	0	0.00156015115590863	Secreted_inflamm
TLE1	0.002	0.119468438538206	0	0.00478554339503782	Secreted_inflamm
ABCA12	0.0968	0.740938271604938	0	0.000581402186602197	Secreted_inflamm
LCN15	0.1321	0.802949106841928	0	0.000559352920086121	Secreted_inflamm
LCN1	0.0489	0.551928436911488	0	0.00175615612411588	Secreted_inflamm
NR1H2	0.3736	0.968272701231739	0	0.00131671531149125	Secreted_inflamm
APOA2	0.0639	0.607178010471204	0	0.00204856973110114	Secreted_inflamm
CLK1	0.9045	0.968272701231739	0	0.00102198135295431	Secreted_inflamm
ABCA1	0.2364	0.93972817679558	0	0.00143771779553356	Secreted_inflamm
ARHGEF11	0.1895	0.886863966770509	0	0.00150703556379865	Secreted_inflamm
ARHGEF12	0.1795	0.877775305291723	0	0.00153849769892722	Secreted_inflamm
ATG9B	0.3499	0.968272701231739	0	0.000783551144023187	Secreted_inflamm
ATXN10	0.6142	0.968272701231739	0	0.00125685823947401	Secreted_inflamm
BCAT1	0.7813	0.968272701231739	0	0.00109228583442985	Secreted_inflamm
BID	0.0608	0.596065430752454	0	0.00170973256036369	Secreted_inflamm
CDO1	0.467	0.968272701231739	0	0.000726096875574521	Secreted_inflamm
CLTRN	0.2551	0.961142857142857	0	0.000432392325218591	Secreted_inflamm
CNDP2	0.2303	0.935073489630298	0	0.00102236961198229	Secreted_inflamm
COPS2	0.8163	0.968272701231739	0	0.00122041910723096	Secreted_inflamm
CPA1	0.3994	0.968272701231739	0	0.000177200347662472	Secreted_inflamm
CPA2	0.243	0.94917220412595	0	0.000547690134299808	Secreted_inflamm
CPA6	0.1877	0.886863966770509	0	0.00100482230701547	Secreted_inflamm
CPNE1	0.1965	0.897857687420585	0	0.0015346540545403	Secreted_inflamm
CPNE3	0.2021	0.903245836440467	0	0.00154280140726848	Secreted_inflamm
CPNE6	0.168	0.861403129445235	0	0.00158059403345178	Secreted_inflamm
CPNE7	0.247	0.953221721399442	0	0.00148265225333554	Secreted_inflamm
CSNK2A1	0.7845	0.968272701231739	0	0.00124424405114516	Secreted_inflamm
CSNK2A2	0.7564	0.968272701231739	0	0.00123062486336662	Secreted_inflamm
DLG2	0.2896	0.968272701231739	0	0.00150029630819661	Secreted_inflamm
DLG3	0.333	0.968272701231739	0	0.00145934144011368	Secreted_inflamm
DLG5	0.7711	0.968272701231739	0	0.00118751670050034	Secreted_inflamm
DMD	0.1743	0.87009645232816	0	0.00155983994355799	Secreted_inflamm
DPEP1	0.7088	0.968272701231739	0	0.00108437066121141	Secreted_inflamm
DTNB	0.8951	0.968272701231739	0	0.00110524131010039	Secreted_inflamm
ERBIN	0.8047	0.968272701231739	0	0.00112642684042788	Secreted_inflamm
FADD	0.0616	0.600307859078591	0	0.0017098203213218	Secreted_inflamm
FLOT1	0.6452	0.968272701231739	0	0.00130170934070352	Secreted_inflamm
GOPC	0.3402	0.968272701231739	0	0.00135153069240174	Secreted_inflamm
GPS2	0.7331	0.968272701231739	0	0.00126623829755923	Secreted_inflamm
HDAC3	0.6689	0.968272701231739	0	0.00129505829636654	Secreted_inflamm
IKBKG	0.634	0.968272701231739	0	0.00129443438190244	Secreted_inflamm
KIF11	0.7544	0.968272701231739	0	0.00122926148710289	Secreted_inflamm
LIMK1	0.3505	0.968272701231739	0	0.00130640606795096	Secreted_inflamm
LIN7A	0.535	0.968272701231739	0	0.00126251554680622	Secreted_inflamm
LIN7B	0.5439	0.968272701231739	0	0.00123820350204047	Secreted_inflamm
LIN7C	0.537	0.968272701231739	0	0.00127786175303574	Secreted_inflamm
LMO7	0.7492	0.968272701231739	0	0.00129204200304664	Secreted_inflamm
LNX1	0.9223	0.968272701231739	0	0.00114049474295062	Secreted_inflamm
MPDZ	0.213	0.913583015267175	0	0.00138559264493922	Secreted_inflamm
NCOR1	0.704	0.968272701231739	0	0.00125209745420464	Secreted_inflamm
NCOR2	0.7079	0.968272701231739	0	0.0012316445649306	Secreted_inflamm
PAH	0.5493	0.968272701231739	0	0.000482289798455569	Secreted_inflamm
PDLIM3	0.8048	0.968272701231739	0	0.000462221992924298	Secreted_inflamm
PDLIM4	0.889	0.968272701231739	0	0.000552770176758622	Secreted_inflamm
PDZK1	0.0417	0.51143656207367	0	0.00188654849284481	Secreted_inflamm
PEPD	0.6633	0.968272701231739	0	0.000594732388362241	Secreted_inflamm
PLTP	0.0428	0.514745150501672	0	0.00233786409833923	Secreted_inflamm
RAPGEF6	0.7767	0.968272701231739	0	0.000834002288297814	Secreted_inflamm
RIMS2	0.2054	0.903838062622309	0	0.000619641984720211	Secreted_inflamm
RPL36A	0.7241	0.968272701231739	0	0.00130119504323199	Secreted_inflamm
RXRA	0.5745	0.968272701231739	0	0.00132959993002036	Secreted_inflamm
RXRB	0.8003	0.968272701231739	0	0.00116751844269009	Secreted_inflamm
SCARB1	0.1729	0.868363687150838	0	0.00150549946602365	Secreted_inflamm
SDS	0.3014	0.968272701231739	0	0.000277928165486185	Secreted_inflamm
SHANK1	0.2851	0.968272701231739	0	0.00131903485917438	Secreted_inflamm
SLC16A10	0.5224	0.968272701231739	0	0.000681238987176021	Secreted_inflamm
SLC1A4	0.1246	0.789473943661972	0	0.000712984754502287	Secreted_inflamm
SLC1A5	0.2872	0.968272701231739	0	0.00139033755975223	Secreted_inflamm
SLC36A1	0.6676	0.968272701231739	0	0.00052064735550342	Secreted_inflamm
SLC38A1	0.3002	0.968272701231739	0	0.0014541574262108	Secreted_inflamm
SLC38A2	0.4864	0.968272701231739	0	0.00135102297650777	Secreted_inflamm
SLC38A3	0.3517	0.968272701231739	0	0.00144066718839602	Secreted_inflamm
SLC38A4	0.0654	0.611431677018634	0	0.000379702586474871	Secreted_inflamm
SLC38A5	0.3655	0.968272701231739	0	0.00141542250765105	Secreted_inflamm
SLC3A1	0.4761	0.968272701231739	0	0.000305731489258633	Secreted_inflamm
SLC43A1	0.512	0.968272701231739	0	0.000331578122921719	Secreted_inflamm
SLC43A2	0.343	0.968272701231739	0	0.000677706344175932	Secreted_inflamm
SLC6A14	0.3935	0.968272701231739	0	0.00139839311675461	Secreted_inflamm
SLC6A20	0.4564	0.968272701231739	0	0.00136318284400639	Secreted_inflamm
SLC6A7	0.4579	0.968272701231739	0	0.00134962052098447	Secreted_inflamm
SLC7A10	0.1212	0.782833452979182	0	0.000498672787202427	Secreted_inflamm
SLC7A1	0.1812	0.879345748987854	0	0.00153959624910319	Secreted_inflamm
SLC7A2	0.2087	0.909810485810486	0	0.00131410532557455	Secreted_inflamm
SLC7A3	0.0592	0.590373200442968	0	0.00162178714732326	Secreted_inflamm
SLC7A7	0.4348	0.968272701231739	0	0.00135112937173287	Secreted_inflamm
SLC7A8	0.2653	0.968272701231739	0	0.00128390030529237	Secreted_inflamm
SNTA1	0.0802	0.681794799054373	0	0.0014811108845691	Secreted_inflamm
SNTB1	0.3575	0.968272701231739	0	0.000866208556178598	Secreted_inflamm
SNTB2	0.5291	0.968272701231739	0	0.00117092464959407	Secreted_inflamm
SOAT2	0.4353	0.968272701231739	0	0.00100455626237543	Secreted_inflamm
STX12	0.4749	0.968272701231739	0	0.00133897436278817	Secreted_inflamm
TBL1XR1	0.6082	0.968272701231739	0	0.00131758341026821	Secreted_inflamm
TBL1X	0.5812	0.968272701231739	0	0.0012915076003385	Secreted_inflamm
TDO2	0.9264	0.968272701231739	0	0.000773348003422998	Secreted_inflamm
TIAM1	0.3436	0.968272701231739	0	0.00141288004086351	Secreted_inflamm
TMEM91	0.1394	0.819141084258655	0	0.000121666327055234	Secreted_inflamm
TPH1	0.325	0.968272701231739	0	0.000786653592031123	Secreted_inflamm
TPH2	0.1245	0.789473943661972	0	0.000607544813835994	Secreted_inflamm
TPSAB1	0.0012	0.108034334763948	0	0.0354233614198995	Secreted_inflamm
TPSB2	0.0562	0.581736327000576	0	0.00154205364950805	Secreted_inflamm
TRIM27	0.9362	0.968272701231739	0	0.00113368961764708	Secreted_inflamm
TYR	0.7622	0.968272701231739	0	3.42558089032209e-05	Secreted_inflamm
UGP2	0.2664	0.968272701231739	0	0.00112965133317858	Secreted_inflamm
UTRN	0.7141	0.968272701231739	0	0.00119621939686949	Secreted_inflamm
ABCA2	0.0343	0.474030745580323	0	0.0022445322048352	Secreted_inflamm
CACNA1A	0.22	0.922481343283582	0	0.00147334322683699	Secreted_inflamm
CDK5RAP2	0.6906	0.968272701231739	0	0.00128607659363744	Secreted_inflamm
DRD2	0.039	0.500290960451977	0	0.00218534822995712	Secreted_inflamm
GPATCH8	0.731	0.968272701231739	0	0.00115355158894431	Secreted_inflamm
HTR3A	0.2338	0.938296164139161	0	0.00154617655016585	Secreted_inflamm
HTR6	0.0224	0.370517019319227	0	0.00235902163146286	Secreted_inflamm
LAMB3	0.0576	0.588102214650767	0	0.00204044282723449	Secreted_inflamm
LMAN2L	0.3508	0.968272701231739	0	0.00134788494205875	Secreted_inflamm
PCDH1	0.1436	0.825207920792079	0	0.000993110413676138	Secreted_inflamm
PMS2	0.4898	0.968272701231739	0	0.00121616623331143	Secreted_inflamm
PON2	0.2717	0.968272701231739	0	0.0014000683894398	Secreted_inflamm
PTCH1	0.2165	0.917848292108363	0	0.0014811981172616	Secreted_inflamm
RAB32	0.2345	0.938626447016919	0	0.00123279808058221	Secreted_inflamm
RNASEH2B	0.3423	0.968272701231739	0	0.0013054752114497	Secreted_inflamm
SDHAF2	0.3174	0.968272701231739	0	0.00107404691730375	Secreted_inflamm
TMEM248	0.1741	0.87009645232816	0	0.0015195276131724	Secreted_inflamm
YWHAH	0.7783	0.968272701231739	0	0.00119812972440682	Secreted_inflamm
ZNRF4	0.4919	0.968272701231739	0	0.00122739647616653	Secreted_inflamm
ABCA3	0.1203	0.782276311030742	0	0.00155827507674085	Secreted_inflamm
ADGRF5	0.2217	0.92436493987049	0	0.00068465646476213	Secreted_inflamm
ADGRG5	0.4293	0.968272701231739	0	0.00123591544828258	Secreted_inflamm
ADORA2A	0.0214	0.359936389148737	0	0.00265557221989427	Secreted_inflamm
ADORA2B	0.0102	0.238486345903771	0	0.00343569263586207	Secreted_inflamm
ADRA2A	0.0056	0.176645614035088	0	0.00411427289596434	Secreted_inflamm
ADRA2C	0.009	0.224438280166435	0	0.00355367435741698	Secreted_inflamm
ASIC4	0.4047	0.968272701231739	0	0.00136091648876538	Secreted_inflamm
ATP1B3	0.2626	0.968272701231739	0	0.00152306595832158	Secreted_inflamm
CD79B	0.0143	0.283165198237886	0	0.00203430439067432	Secreted_inflamm
CHRND	0.5278	0.968272701231739	0	0.00126048081959499	Secreted_inflamm
EVA1C	0.4872	0.968272701231739	0	0.000889981087374298	Secreted_inflamm
FAM189A2	0.5294	0.968272701231739	0	0.00121068679486953	Secreted_inflamm
GNAI1	0	0	0	0.0036580259487182	Secreted_inflamm
HLA-E	0.0306	0.448766721044046	0	0.00200944358238232	Secreted_inflamm
HTR2B	0.0249	0.395496466431095	0	0.00241197005832	Secreted_inflamm
IL17RC	0.1812	0.879345748987854	0	0.00136694873966066	Secreted_inflamm
LAMP3	0.4613	0.968272701231739	0	0.00123860568074599	Secreted_inflamm
MANSC1	0.0896	0.717918003565062	0	0.00164097237822051	Secreted_inflamm
MCOLN3	0.216	0.917848292108363	0	0.00150954184107547	Secreted_inflamm
MPPE1	0.4921	0.968272701231739	0	0.00115044369543222	Secreted_inflamm
NRG1	0.0136	0.275679819616685	0	0.00204994758951096	Secreted_inflamm
P2RY2	0.0079	0.209810930576071	0	0.00362950588781855	Secreted_inflamm
PCDHB16	0.5169	0.968272701231739	0	0.00100309165991836	Secreted_inflamm
PMEL	0.2096	0.909810485810486	0	0.00140315939865613	Secreted_inflamm
PTH1R	0.0339	0.471401392111369	0	0.00219899285337193	Secreted_inflamm
SPINT2	0.5395	0.968272701231739	0	0.00120523253483236	Secreted_inflamm
STXBP1	0.2851	0.968272701231739	0	0.0014777186650575	Secreted_inflamm
TMEM9B	0.5529	0.968272701231739	0	0.00102719985811768	Secreted_inflamm
TMPRSS12	0.2984	0.968272701231739	0	0.000892615826135467	Secreted_inflamm
UPK1A	0.3407	0.968272701231739	0	0.00128775891914327	Secreted_inflamm
ZACN	0.3362	0.968272701231739	0	0.00117729230437017	Secreted_inflamm
ABCA4	0.7258	0.968272701231739	0	0.000326455301882533	Secreted_inflamm
ALDH1A1	0.3762	0.968272701231739	0	0.000604231628225913	Secreted_inflamm
ALDH1A2	0.4537	0.968272701231739	0	0.000458062459028385	Secreted_inflamm
CNGB1	0.2008	0.902806475716065	0	0.00155767201706249	Secreted_inflamm
DHRS3	0.3051	0.968272701231739	0	0.000459686922852062	Secreted_inflamm
GAPDHS	0.6048	0.968272701231739	0	0.00101044851682991	Secreted_inflamm
HSD17B1	0.6964	0.968272701231739	0	0.000278337020783934	Secreted_inflamm
KDM5B	0.6237	0.968272701231739	0	0.00114546654428043	Secreted_inflamm
MTAP	0.7581	0.968272701231739	0	0.00103096683913491	Secreted_inflamm
OTC	0.7365	0.968272701231739	0	0.000842076261746603	Secreted_inflamm
PCK1	0.706	0.968272701231739	0	0.00120640757212754	Secreted_inflamm
PHKA1	0.6908	0.968272701231739	0	0.000834106905674819	Secreted_inflamm
PHKA2	0.8292	0.968272701231739	0	0.000738157590059115	Secreted_inflamm
PHKB	0.7005	0.968272701231739	0	0.000936261223789356	Secreted_inflamm
PHKG1	0.5274	0.968272701231739	0	0.000587195322106634	Secreted_inflamm
PHKG2	0.6959	0.968272701231739	0	0.00117921190226947	Secreted_inflamm
PNP	0.7477	0.968272701231739	0	0.000811359888131866	Secreted_inflamm
PYGL	0.2687	0.968272701231739	0	0.00148769233880035	Secreted_inflamm
RALY	0.7156	0.968272701231739	0	0.00129599500108568	Secreted_inflamm
RBP2	0.1532	0.846344679546152	0	0.000605168826987325	Secreted_inflamm
RDH10	0.853	0.968272701231739	0	0.000365504503957739	Secreted_inflamm
RDH11	0.6704	0.968272701231739	0	0.000782389763969235	Secreted_inflamm
RDH14	0.2505	0.95745601359966	0	0.000616618768429958	Secreted_inflamm
RDH8	0.8607	0.968272701231739	0	0.00012284065429685	Secreted_inflamm
UPP1	0.7309	0.968272701231739	0	0.000953094072204835	Secreted_inflamm
UPP2	0.7491	0.968272701231739	0	0.000965513362398088	Secreted_inflamm
ABCA5	0.021	0.355871819038643	0	0.00213276562323234	Secreted_inflamm
ABCA6	0.0192	0.337784735812133	0	0.00491176882116924	Secreted_inflamm
ABCG4	0.0117	0.256231425091352	0	0.00527382525104791	Secreted_inflamm
CYP2E1	0.447	0.968272701231739	0	0.000346620421993197	Secreted_inflamm
NR4A1	0.0481	0.549103492063492	0	0.00178348344174803	Secreted_inflamm
FOXO1	0.2911	0.968272701231739	0	0.00133342947467473	Secreted_inflamm
FOXO3	0.297	0.968272701231739	0	0.00140253254319118	Secreted_inflamm
ABCA7	0.0051	0.171719101123596	0	0.00384789555817564	Secreted_inflamm
C5AR2	0.2178	0.920083489681051	0	0.00136626483977208	Secreted_inflamm
GABRA3	0.3873	0.968272701231739	0	0.000991905121727087	Secreted_inflamm
GSK3B	0.5622	0.968272701231739	0	0.00131207289536879	Secreted_inflamm
LLGL2	0.7245	0.968272701231739	0	0.00117389110222399	Secreted_inflamm
NFYB	0.7565	0.968272701231739	0	0.00109781304122901	Secreted_inflamm
RALA	0.6746	0.968272701231739	0	0.00122713327057818	Secreted_inflamm
SGTB	0.3109	0.968272701231739	0	0.00129395896743439	Secreted_inflamm
SORT1	0.1477	0.835753768844221	0	0.00149480680576315	Secreted_inflamm
VEGFA	0.004	0.158533333333333	0	0.00217229519780313	Secreted_inflamm
BACE1	0.1598	0.852835856337192	0	0.00148064180869436	Secreted_inflamm
DEDD	0.1842	0.883648879402348	0	0.000973005489006388	Secreted_inflamm
EXOSC2	0.7733	0.968272701231739	0	0.00124571628553863	Secreted_inflamm
EXOSC3	0.7908	0.968272701231739	0	0.00123117504539829	Secreted_inflamm
LMNA	0.621	0.968272701231739	0	0.00132267174216411	Secreted_inflamm
PARN	0.795	0.968272701231739	0	0.00123094752104428	Secreted_inflamm
ABCB10	0.658	0.968272701231739	0	0.000922324739953615	Secreted_inflamm
ABCG2	0.7561	0.968272701231739	0	0.000683431425894679	Secreted_inflamm
BAK1	0.2816	0.968272701231739	0	0.00139425566278114	Secreted_inflamm
CEACAM21	0.1663	0.860227717078781	0	0.00137545913400763	Secreted_inflamm
DKK3	0.602	0.968272701231739	0	0.00124211647962415	Secreted_inflamm
FLVCR1	0.5701	0.968272701231739	0	0.000857496143673823	Secreted_inflamm
HLA-DPA1	0.1507	0.842271059993783	0	0.0015164902043406	Secreted_inflamm
HMOX1	0.4356	0.968272701231739	0	0.00130241487462891	Secreted_inflamm
IL9R	0.0953	0.735720910261915	0	0.00153704745722487	Secreted_inflamm
IMPDH1	0.8785	0.968272701231739	0	0.000973335167443798	Secreted_inflamm
KCNA5	0.3208	0.968272701231739	0	0.00139435756952497	Secreted_inflamm
KCNC4	0.4087	0.968272701231739	0	0.00128397185605164	Secreted_inflamm
LAMTOR2	0.687	0.968272701231739	0	0.00124848581436618	Secreted_inflamm
MIA2	0.2167	0.917848292108363	0	0.00134409438252639	Secreted_inflamm
RNF170	0.4232	0.968272701231739	0	0.00116804788948544	Secreted_inflamm
SLC24A5	0.2241	0.926480349344978	0	0.001587905026979	Secreted_inflamm
SLC39A12	0.3202	0.968272701231739	0	0.00131455867535275	Secreted_inflamm
SNX4	0.4044	0.968272701231739	0	0.00115971125407616	Secreted_inflamm
