Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
SLC22A13		1	1	127	0.8%	No
CUL5		3	3	127	2.4%	No
DIPK1C		1	1	127	0.8%	No
DHRS4		2	2	127	1.6%	No
RUNDC3A		2	2	127	1.6%	No
MTMR11		1	1	127	0.8%	No
USP5		3	3	127	2.4%	No
XRRA1		1	1	127	0.8%	No
RNF217		1	1	127	0.8%	No
PTPN18		1	1	127	0.8%	No
AAAS		1	1	127	0.8%	No
FXR1		4	4	127	3.1%	No
KMT2D		25	15	127	11.8%	Yes
PTS		1	1	127	0.8%	No
ZNF800		1	1	127	0.8%	No
PTX3		2	2	127	1.6%	No
PTPRR		1	1	127	0.8%	No
PLEKHH2		4	4	127	3.1%	No
PTPRS		4	4	127	3.1%	Yes
PTPRZ1		2	2	127	1.6%	No
RBMXL3		5	4	127	3.1%	No
ALX1		1	1	127	0.8%	No
ZNF92		2	2	127	1.6%	No
NECTIN1		1	1	127	0.8%	No
NUDT10		2	2	127	1.6%	No
ADAMTS15		1	1	127	0.8%	No
ZNF746		1	1	127	0.8%	No
PURA		1	1	127	0.8%	No
KCNH8		2	2	127	1.6%	No
KRT72		2	2	127	1.6%	No
PLIN4		3	3	127	2.4%	No
TMEM252		1	1	127	0.8%	No
WDFY2		1	1	127	0.8%	No
DOCK11		3	3	127	2.4%	No
PXMP2		1	1	127	0.8%	No
PXN		3	3	127	2.4%	No
B4GALNT3		1	1	127	0.8%	No
PWP2		2	2	127	1.6%	No
ABCD3		1	1	127	0.8%	No
TRPM6		3	3	127	2.4%	No
ABCD4		2	2	127	1.6%	No
ZNF425		1	1	127	0.8%	No
DHRS1		1	1	127	0.8%	No
GALNTL5		1	1	127	0.8%	No
CCDC171		2	2	127	1.6%	No
MPP7		5	4	127	3.1%	No
CATSPERD		4	4	127	3.1%	No
ATG2B		4	4	127	3.1%	No
NAIF1		1	1	127	0.8%	No
DMAC2		1	1	127	0.8%	No
SLFN12		1	1	127	0.8%	No
RASSF3		1	1	127	0.8%	No
GPATCH2		2	1	127	0.8%	No
RALGPS2		3	3	127	2.4%	No
PEX5		2	2	127	1.6%	No
PYCR1		1	1	127	0.8%	No
AGGF1		1	1	127	0.8%	No
BSDC1		1	1	127	0.8%	No
PCYT2		2	2	127	1.6%	No
PYGL		1	1	127	0.8%	No
MTF1		1	1	127	0.8%	No
DYNC2I1		1	1	127	0.8%	No
SLC6A15		1	1	127	0.8%	No
TMEM39B		2	2	127	1.6%	No
ANTXRL		1	1	127	0.8%	No
ZNF740		2	2	127	1.6%	No
ARHGAP17		1	1	127	0.8%	No
ADAMTS16		9	8	127	6.3%	No
PRPF38B		1	1	127	0.8%	No
CRTAC1		1	1	127	0.8%	No
NEURL2		2	1	127	0.8%	No
ADAMTS18		3	3	127	2.4%	No
ADAMTS17		2	2	127	1.6%	No
HOXA3		1	1	127	0.8%	Yes
FANCL		2	2	127	1.6%	Yes
NLRP3		1	1	127	0.8%	No
TRIM68		1	1	127	0.8%	No
HEATR1		4	4	127	3.1%	No
TMPRSS7		1	1	127	0.8%	No
CEP192		6	6	127	4.7%	No
MTHFD1		2	2	127	1.6%	No
VPS13B		8	6	127	4.7%	No
KIF12		3	3	127	2.4%	No
MTHFR		1	1	127	0.8%	No
PZP		2	2	127	1.6%	No
MTIF2		2	2	127	1.6%	No
MAP4K2		1	1	127	0.8%	No
MYO1F		3	3	127	2.4%	No
POM121C		2	2	127	1.6%	No
HOXB1		1	1	127	0.8%	No
RBM28		2	2	127	1.6%	No
ODAD2		2	2	127	1.6%	No
HPCA		1	1	127	0.8%	No
WRAP53		1	1	127	0.8%	No
HOXA9		1	1	127	0.8%	Yes
LARP1B		3	3	127	2.4%	No
HOXA7		1	1	127	0.8%	No
ANKZF1		1	1	127	0.8%	No
GOLT1A		1	1	127	0.8%	No
HOXA6		1	1	127	0.8%	No
FAM90A1		1	1	127	0.8%	No
BRINP2		1	1	127	0.8%	No
FIGN		1	1	127	0.8%	No
HOXA4		1	1	127	0.8%	No
RGL2		2	2	127	1.6%	No
RAB3A		1	1	127	0.8%	No
MTM1		2	2	127	1.6%	No
RAB3B		1	1	127	0.8%	No
HOXA13		1	1	127	0.8%	Yes
RAD17		2	2	127	1.6%	No
HOXC5		2	2	127	1.6%	No
HOXC4		1	1	127	0.8%	No
HAUS2		1	1	127	0.8%	No
ELP3		2	2	127	1.6%	No
HOXB9		1	1	127	0.8%	No
EIF4ENIF1		4	4	127	3.1%	No
KCNQ5		1	1	127	0.8%	No
HOXB7		1	1	127	0.8%	No
LRRC8D		1	1	127	0.8%	No
CTPS2		1	1	127	0.8%	No
HOXB4		1	1	127	0.8%	No
ANKS6		1	1	127	0.8%	No
UBR7		1	1	127	0.8%	No
NXNL1		1	1	127	0.8%	No
HOXB2		1	1	127	0.8%	No
CCL28		1	1	127	0.8%	No
RABGGTA		1	1	127	0.8%	No
NAALADL2		1	1	127	0.8%	No
MTTP		2	2	127	1.6%	No
MTR		1	1	127	0.8%	No
ADGRD1		3	3	127	2.4%	No
RAD51B		1	1	127	0.8%	Yes
MIX23		1	1	127	0.8%	No
RAF1		1	1	127	0.8%	Yes
OC90		2	2	127	1.6%	No
SDAD1		2	2	127	1.6%	No
DALRD3		1	1	127	0.8%	No
TMEM38B		1	1	127	0.8%	No
DARS2		1	1	127	0.8%	No
HOXC13		2	2	127	1.6%	Yes
ARMC1		1	1	127	0.8%	No
MSTO1		1	1	127	0.8%	No
HOXC10		1	1	127	0.8%	No
HOXC6		1	1	127	0.8%	No
RAD21		4	4	127	3.1%	Yes
MAPKAP1		1	1	127	0.8%	Yes
RAD23B		1	1	127	0.8%	No
RAD51C		2	2	127	1.6%	Yes
ANKRD52		1	1	127	0.8%	No
HPD		1	1	127	0.8%	No
HP		1	1	127	0.8%	No
ZDHHC23		2	2	127	1.6%	No
HOXD10		2	2	127	1.6%	No
HOXD9		1	1	127	0.8%	No
RAG1		1	1	127	0.8%	No
RIPOR3		3	3	127	2.4%	No
CADM2		1	1	127	0.8%	No
LCLAT1		2	1	127	0.8%	No
MTX1		1	1	127	0.8%	No
MUC1		3	2	127	1.6%	Yes
MUC2		2	2	127	1.6%	No
MUC4		56	23	127	18.1%	No
OR2G6		3	3	127	2.4%	No
HPR		2	2	127	1.6%	No
AIFM3		3	3	127	2.4%	No
HPN		1	1	127	0.8%	No
HPGD		1	1	127	0.8%	No
SIRPA		1	1	127	0.8%	No
PABPC5		1	1	127	0.8%	No
LARP4		1	1	127	0.8%	No
TRIM37		1	1	127	0.8%	No
MUSK		2	2	127	1.6%	No
MUTYH		2	2	127	1.6%	Yes
IL23R		1	1	127	0.8%	No
HRAS		1	1	127	0.8%	Yes
MAL2		1	1	127	0.8%	No
SLC22A9		2	2	127	1.6%	No
HPS1		1	1	127	0.8%	No
CNBD2		4	4	127	3.1%	No
MUC6		5	5	127	3.9%	No
MUC7		4	4	127	3.1%	No
PRMT2		1	1	127	0.8%	No
HRH2		3	3	127	2.4%	No
HRC		8	6	127	4.7%	No
SLC5A10		1	1	127	0.8%	No
AGFG2		2	2	127	1.6%	No
GPR155		1	1	127	0.8%	No
AGFG1		1	1	127	0.8%	No
MX1		2	2	127	1.6%	No
YDJC		1	1	127	0.8%	No
OR2T6		1	1	127	0.8%	No
HES1		1	1	127	0.8%	No
RTN4RL2		1	1	127	0.8%	No
HSD3B2		1	1	127	0.8%	No
ETV3L		1	1	127	0.8%	No
FHIP2A		2	2	127	1.6%	No
MIER1		1	1	127	0.8%	No
ZSWIM3		2	2	127	1.6%	No
SLC7A14		2	2	127	1.6%	No
CWC22		1	1	127	0.8%	No
WDFY4		6	6	127	4.7%	No
MROH7-TTC4		1	1	127	0.8%	No
HSF4		1	1	127	0.8%	No
HSF2		2	1	127	0.8%	No
HSD17B4		2	2	127	1.6%	No
ZNF529		1	1	127	0.8%	No
SFMBT2		2	2	127	1.6%	No
ANO8		2	2	127	1.6%	No
METTL14		1	1	127	0.8%	No
IGDCC4		3	3	127	2.4%	No
EPG5		7	5	127	3.9%	No
GPR107		2	2	127	1.6%	No
KLB		2	2	127	1.6%	No
NCOA5		4	4	127	3.1%	No
WDR19		2	2	127	1.6%	No
PLET1		1	1	127	0.8%	No
SELENOV		2	2	127	1.6%	No
ZFYVE28		1	1	127	0.8%	No
SPTBN4		2	2	127	1.6%	No
TMEM106A		1	1	127	0.8%	No
SPIN4		1	1	127	0.8%	No
SOHLH1		1	1	127	0.8%	No
FNDC7		2	2	127	1.6%	No
CHAC1		1	1	127	0.8%	No
C1ORF116		2	1	127	0.8%	No
KLC2		2	2	127	1.6%	No
SLC9B1		1	1	127	0.8%	No
GNPNAT1		1	1	127	0.8%	No
PORCN		2	2	127	1.6%	No
CCDC86		1	1	127	0.8%	No
ISL2		1	1	127	0.8%	No
MLPH		3	3	127	2.4%	No
SLC25A23		1	1	127	0.8%	No
MMGT1		1	1	127	0.8%	No
MARCHF7		3	1	127	0.8%	No
SLC13A3		1	1	127	0.8%	No
YTHDC2		4	4	127	3.1%	No
ZNF426		1	1	127	0.8%	No
FBXL17		1	1	127	0.8%	No
ZC3HC1		1	1	127	0.8%	No
CCDC15		2	2	127	1.6%	No
ADAMTS20		4	3	127	2.4%	No
XKR3		1	1	127	0.8%	No
RECQL5		2	2	127	1.6%	No
ETNPPL		2	2	127	1.6%	No
LPXN		1	1	127	0.8%	No
RECQL4		1	1	127	0.8%	Yes
USP46		1	1	127	0.8%	No
OR10H3		1	1	127	0.8%	No
AIDA		1	1	127	0.8%	No
OR10G2		1	1	127	0.8%	No
NIBAN2		1	1	127	0.8%	No
OR10H2		1	1	127	0.8%	No
GGTLC1		2	2	127	1.6%	No
SCLY		1	1	127	0.8%	No
VPS54		1	1	127	0.8%	No
ARHGAP29		2	2	127	1.6%	No
TJP2		2	2	127	1.6%	No
FAM189A2		4	4	127	3.1%	No
RFX7		2	2	127	1.6%	No
FSIP2		5	5	127	3.9%	No
ERICH4		1	1	127	0.8%	No
CDCP1		4	3	127	2.4%	No
ITGB1BP2		1	1	127	0.8%	No
VCX3B		1	1	127	0.8%	No
RUNDC1		2	2	127	1.6%	No
RAB14		1	1	127	0.8%	No
TMPRSS11D		2	2	127	1.6%	No
PEX5L		2	2	127	1.6%	No
ZRANB2		4	4	127	3.1%	No
ZNF606		1	1	127	0.8%	No
TIMM10		1	1	127	0.8%	No
ZNF264		1	1	127	0.8%	No
CYP7B1		3	3	127	2.4%	No
NTN1		1	1	127	0.8%	No
KCNK6		1	1	127	0.8%	No
INTS6		1	1	127	0.8%	No
TIMM10B		1	1	127	0.8%	No
HDAC7		3	3	127	2.4%	Yes
ARMCX3		1	1	127	0.8%	No
TDP2		2	2	127	1.6%	No
LCN10		1	1	127	0.8%	No
OR12D2		1	1	127	0.8%	No
PCDH20		3	2	127	1.6%	No
IFT88		1	1	127	0.8%	No
NCR2		1	1	127	0.8%	No
NCR1		1	1	127	0.8%	No
OR13G1		1	1	127	0.8%	No
RNF165		1	1	127	0.8%	No
LATS2		1	1	127	0.8%	Yes
AGO1		1	1	127	0.8%	Yes
IL36RN		1	1	127	0.8%	No
DAZAP1		3	3	127	2.4%	Yes
NHLRC3		1	1	127	0.8%	No
CYRIB		1	1	127	0.8%	No
JAKMIP1		4	4	127	3.1%	No
ESF1		1	1	127	0.8%	No
LARP7		2	1	127	0.8%	No
ALKBH3		1	1	127	0.8%	No
ABCG2		1	1	127	0.8%	No
DPF3		1	1	127	0.8%	No
GPR68		1	1	127	0.8%	No
AIM2		2	2	127	1.6%	No
OR11L1		1	1	127	0.8%	No
GSTO1		1	1	127	0.8%	No
C12ORF43		3	3	127	2.4%	No
PCNX3		1	1	127	0.8%	No
MED17		1	1	127	0.8%	No
DAW1		2	2	127	1.6%	No
SKA3		1	1	127	0.8%	No
LNX2		2	2	127	1.6%	No
MED15		1	1	127	0.8%	No
PCF11		1	1	127	0.8%	No
OR2L3		1	1	127	0.8%	No
OR2AK2		1	1	127	0.8%	No
HOMER3		1	1	127	0.8%	No
OR2M2		2	2	127	1.6%	No
ITM2A		1	1	127	0.8%	No
OR2M7		3	3	127	2.4%	No
MYOF		2	2	127	1.6%	No
OR2T33		1	1	127	0.8%	No
ST8SIA2		2	2	127	1.6%	No
ARHGEF6		2	2	127	1.6%	No
FHL5		1	1	127	0.8%	No
LY86		1	1	127	0.8%	No
SLC17A5		1	1	127	0.8%	No
SRRT		1	1	127	0.8%	No
ANO4		3	3	127	2.4%	No
NBAS		4	4	127	3.1%	No
KCTD8		1	1	127	0.8%	No
AKAP7		2	2	127	1.6%	No
IL27RA		1	1	127	0.8%	No
CHST3		1	1	127	0.8%	No
GAN		1	1	127	0.8%	No
OR4A15		1	1	127	0.8%	No
RASAL2		2	2	127	1.6%	No
CAMKV		2	2	127	1.6%	No
EPN3		1	1	127	0.8%	No
PCNX2		4	4	127	3.1%	No
REG4		1	1	127	0.8%	No
GREB1L		1	1	127	0.8%	No
KREMEN1		1	1	127	0.8%	No
DOCK5		3	3	127	2.4%	No
VPS37C		1	1	127	0.8%	No
ESRP2		2	2	127	1.6%	No
BRIP1		4	4	127	3.1%	Yes
CTTNBP2		3	3	127	2.4%	No
NBPF10		4	4	127	3.1%	No
NAPSA		1	1	127	0.8%	No
ROCK2		2	2	127	1.6%	No
KIF7		6	5	127	3.9%	No
CT47B1		3	3	127	2.4%	No
TAF15		1	1	127	0.8%	Yes
MAPK8IP1		2	2	127	1.6%	No
AKAP6		3	3	127	2.4%	No
OR4A5		1	1	127	0.8%	No
SLC7A5		2	2	127	1.6%	No
SPPL3		1	1	127	0.8%	No
FAM172A		1	1	127	0.8%	No
ZBTB41		1	1	127	0.8%	No
CUEDC2		1	1	127	0.8%	No
OR4A16		1	1	127	0.8%	No
NCALD		1	1	127	0.8%	No
TSSK6		1	1	127	0.8%	No
IFI27L2		1	1	127	0.8%	No
DDX50		1	1	127	0.8%	No
SPNS1		1	1	127	0.8%	No
DDI1		1	1	127	0.8%	No
PIGB		1	1	127	0.8%	No
UGT3A1		1	1	127	0.8%	No
H2BW1		2	2	127	1.6%	No
CCNQ		1	1	127	0.8%	Yes
SUSD4		2	1	127	0.8%	No
ONECUT2		1	1	127	0.8%	No
ADGRG5		3	3	127	2.4%	No
XAGE5		1	1	127	0.8%	No
UBTD1		1	1	127	0.8%	No
XAGE3		1	1	127	0.8%	No
RND2		1	1	127	0.8%	No
ZCWPW1		1	1	127	0.8%	No
INTS15		1	1	127	0.8%	No
STX8		1	1	127	0.8%	No
WIPI1		1	1	127	0.8%	No
ERI3		1	1	127	0.8%	No
KXD1		1	1	127	0.8%	No
ENOX1		1	1	127	0.8%	No
SLC8B1		1	1	127	0.8%	No
PRSS54		1	1	127	0.8%	No
PVRIG		1	1	127	0.8%	No
DDX54		1	1	127	0.8%	No
FBXL18		1	1	127	0.8%	No
CAPSL		1	1	127	0.8%	No
TMEM62		1	1	127	0.8%	No
FOXRED2		3	3	127	2.4%	No
MYOT		3	3	127	2.4%	No
HAUS8		1	1	127	0.8%	No
CPNE4		2	2	127	1.6%	No
TBX4		1	1	127	0.8%	No
SLC4A7		3	3	127	2.4%	No
RNF31		4	3	127	2.4%	No
SPATA13		1	1	127	0.8%	No
DET1		1	1	127	0.8%	No
TMEM45A		1	1	127	0.8%	No
AKAP5		1	1	127	0.8%	No
UACA		4	4	127	3.1%	No
OXR1		1	1	127	0.8%	No
KIF23		2	2	127	1.6%	No
WWC2		3	3	127	2.4%	No
FOXN4		3	3	127	2.4%	No
FEZF2		1	1	127	0.8%	No
PHC3		1	1	127	0.8%	No
AHNAK		7	5	127	3.9%	No
SPATA5L1		1	1	127	0.8%	No
NAA25		2	2	127	1.6%	No
DGLUCY		1	1	127	0.8%	No
ARHGAP30		3	2	127	1.6%	No
OR10W1		1	1	127	0.8%	No
RMI1		1	1	127	0.8%	No
ELL		3	2	127	1.6%	Yes
RTP2		1	1	127	0.8%	No
SLC14A2		3	3	127	2.4%	No
KIF26B		4	4	127	3.1%	No
ARGLU1		1	1	127	0.8%	No
IFT57		1	1	127	0.8%	No
TRPM8		2	2	127	1.6%	No
RADX		3	3	127	2.4%	No
ALG8		1	1	127	0.8%	No
STXBP5		3	3	127	2.4%	No
SOBP		2	2	127	1.6%	No
PRRG3		1	1	127	0.8%	No
SLC38A4		2	2	127	1.6%	No
CCDC186		1	1	127	0.8%	No
OR8B2		2	2	127	1.6%	No
MYO1H		6	5	127	3.9%	No
C15ORF62		1	1	127	0.8%	No
SYMPK		2	2	127	1.6%	No
SLC25A51		1	1	127	0.8%	No
MVB12A		1	1	127	0.8%	No
MED9		1	1	127	0.8%	No
SNX29		1	1	127	0.8%	Yes
GPATCH1		2	2	127	1.6%	No
TMEM51		2	2	127	1.6%	No
ARV1		2	2	127	1.6%	No
EFCAB6		3	3	127	2.4%	No
KRTAP10-8		1	1	127	0.8%	No
P2RY12		1	1	127	0.8%	No
SAMD4B		3	3	127	2.4%	No
KCTD15		2	2	127	1.6%	No
TRPM3		5	5	127	3.9%	No
RANGAP1		1	1	127	0.8%	No
CSRNP3		1	1	127	0.8%	No
RAP1GAP		2	2	127	1.6%	No
KRTAP10-6		1	1	127	0.8%	No
GAS2L3		1	1	127	0.8%	No
RALGDS		1	1	127	0.8%	Yes
CALHM3		1	1	127	0.8%	No
SEMA6D		2	2	127	1.6%	No
RANBP2		7	5	127	3.9%	Yes
FASTKD3		2	2	127	1.6%	No
MYEOV		1	1	127	0.8%	No
CYP3A43		1	1	127	0.8%	No
RARB		2	2	127	1.6%	No
RARG		1	1	127	0.8%	No
DCAF17		2	2	127	1.6%	No
SIRPB2		1	1	127	0.8%	No
RGS17		1	1	127	0.8%	No
AATF		2	1	127	0.8%	No
RAPSN		1	1	127	0.8%	No
UFC1		1	1	127	0.8%	No
ATF7IP2		1	1	127	0.8%	No
TCEAL6		1	1	127	0.8%	No
SCLT1		2	2	127	1.6%	No
TMEM223		2	2	127	1.6%	No
ARID4A		1	1	127	0.8%	Yes
BSCL2		1	1	127	0.8%	No
KDM5A		4	3	127	2.4%	Yes
DPY19L2		1	1	127	0.8%	No
PGAP1		1	1	127	0.8%	No
LINC01465		1	1	127	0.8%	No
LRRTM4		1	1	127	0.8%	No
DYNLT4		1	1	127	0.8%	No
PLAAT4		1	1	127	0.8%	No
RASA1		4	4	127	3.1%	Yes
GTSE1		2	2	127	1.6%	Yes
RASA2		1	1	127	0.8%	No
RASGRF1		3	3	127	2.4%	No
RASGRF2		1	1	127	0.8%	No
NCKIPSD		1	1	127	0.8%	No
RB1		13	11	127	8.7%	Yes
MYBPC2		4	4	127	3.1%	No
MAP1S		1	1	127	0.8%	No
PLEKHG6		2	2	127	1.6%	No
RBMS2		2	2	127	1.6%	No
CADM3		1	1	127	0.8%	No
CHAMP1		1	1	127	0.8%	No
SETD5		3	3	127	2.4%	Yes
MX2		1	1	127	0.8%	No
MXI1		1	1	127	0.8%	No
RBBP8		1	1	127	0.8%	No
SBNO1		1	1	127	0.8%	No
RBL1		7	6	127	4.7%	No
MYBL1		1	1	127	0.8%	No
RBL2		3	3	127	2.4%	No
MYBPC1		3	3	127	2.4%	No
RAD51AP2		1	1	127	0.8%	No
RBP4		1	1	127	0.8%	No
ALPK2		2	2	127	1.6%	No
ARHGAP33		1	1	127	0.8%	No
EVI5L		2	2	127	1.6%	No
BBS7		1	1	127	0.8%	No
RBP3		2	2	127	1.6%	No
MYH1		2	2	127	1.6%	No
ATAD3A		2	2	127	1.6%	No
MMP26		2	2	127	1.6%	No
NKAPD1		1	1	127	0.8%	No
FANCI		2	2	127	1.6%	No
P3H2		1	1	127	0.8%	No
MYCL		1	1	127	0.8%	Yes
MACO1		1	1	127	0.8%	No
EXD2		1	1	127	0.8%	No
TMLHE		1	1	127	0.8%	No
CHST7		1	1	127	0.8%	No
MYD88		1	1	127	0.8%	Yes
TMPRSS12		1	1	127	0.8%	No
PRPH2		1	1	127	0.8%	No
MYH10		3	3	127	2.4%	No
RDH5		1	1	127	0.8%	No
TRIM62		1	1	127	0.8%	No
MYH11		2	2	127	1.6%	Yes
LRRC1		1	1	127	0.8%	No
NAT10		1	1	127	0.8%	No
RAVER2		1	1	127	0.8%	No
MYH2		4	4	127	3.1%	No
MYH3		2	2	127	1.6%	No
MYH4		1	1	127	0.8%	No
GXYLT1		1	1	127	0.8%	No
PNMA8A		2	2	127	1.6%	No
MYH6		4	3	127	2.4%	No
MYH7		4	3	127	2.4%	No
OPN1LW		1	1	127	0.8%	No
MYH8		4	4	127	3.1%	No
MYH9		8	7	127	5.5%	Yes
GAB3		1	1	127	0.8%	No
REN		2	2	127	1.6%	No
HSPA6		1	1	127	0.8%	No
NEGR1		1	1	127	0.8%	Yes
HSPA2		2	2	127	1.6%	No
HSPA1L		1	1	127	0.8%	No
HSPA1B		2	2	127	1.6%	No
VRTN		3	2	127	1.6%	No
DNAJA1		1	1	127	0.8%	No
UBA6		2	2	127	1.6%	No
MYL2		1	1	127	0.8%	No
REL		3	3	127	2.4%	Yes
MYL5		1	1	127	0.8%	No
REG1A		1	1	127	0.8%	No
HECTD4		3	2	127	1.6%	No
REG1B		1	1	127	0.8%	No
TVP23A		2	2	127	1.6%	No
REV3L		2	2	127	1.6%	No
EGFLAM		2	2	127	1.6%	No
MYO9B		3	3	127	2.4%	No
RFC1		2	2	127	1.6%	No
MYO10		3	3	127	2.4%	No
IGSF3		1	1	127	0.8%	No
HSP90AA1		1	1	127	0.8%	Yes
PRXL2C		1	1	127	0.8%	No
STEAP3		1	1	127	0.8%	No
NUTM2A		1	1	127	0.8%	Yes
HKDC1		2	2	127	1.6%	No
ITFG1		3	3	127	2.4%	No
SLC47A1		1	1	127	0.8%	No
ELFN1		1	1	127	0.8%	No
KIRREL1		2	2	127	1.6%	No
BCDIN3D		1	1	127	0.8%	No
HSPA9		1	1	127	0.8%	No
FBXO11		4	3	127	2.4%	Yes
HSPA8		1	1	127	0.8%	No
CCDC105		2	2	127	1.6%	No
MOB2		1	1	127	0.8%	No
MYO1D		2	2	127	1.6%	No
RENBP		1	1	127	0.8%	No
MYO1E		1	1	127	0.8%	No
MYO5A		2	2	127	1.6%	Yes
MYO5B		1	1	127	0.8%	No
UPF1		7	6	127	4.7%	Yes
MYO6		2	2	127	1.6%	No
MYO7A		2	2	127	1.6%	No
REST		1	1	127	0.8%	Yes
MYO7B		7	7	127	5.5%	No
RET		1	1	127	0.8%	Yes
MYO9A		5	4	127	3.1%	No
RFX2		1	1	127	0.8%	No
PPP1R12B		2	2	127	1.6%	No
RFX3		3	2	127	1.6%	No
MYT1		2	2	127	1.6%	No
RFX4		4	4	127	3.1%	No
RFX5		1	1	127	0.8%	No
VWA5B1		2	2	127	1.6%	No
ELF4		1	1	127	0.8%	Yes
ASXL2		5	3	127	2.4%	Yes
PCMTD2		1	1	127	0.8%	No
ELP2		1	1	127	0.8%	Yes
CASTOR2		1	1	127	0.8%	No
C12ORF56		1	1	127	0.8%	No
LRFN5		2	2	127	1.6%	No
ALG10B		1	1	127	0.8%	No
WDR41		1	1	127	0.8%	No
HSP90AB1		2	2	127	1.6%	Yes
DIS3L		2	2	127	1.6%	No
RFC4		1	1	127	0.8%	No
MYOD1		1	1	127	0.8%	Yes
RFX1		1	1	127	0.8%	No
PPP1R12A		1	1	127	0.8%	No
USP51		2	2	127	1.6%	No
HNRNPM		1	1	127	0.8%	No
NAIP		1	1	127	0.8%	No
NUTM2D		1	1	127	0.8%	No
MARK2		1	1	127	0.8%	No
NDST1		1	1	127	0.8%	No
CFAP43		2	2	127	1.6%	No
ZNF557		1	1	127	0.8%	No
RAB11FIP1		2	2	127	1.6%	No
HSPG2		11	9	127	7.1%	No
TARS2		2	2	127	1.6%	No
INTS14		1	1	127	0.8%	No
DNAJC4		1	1	127	0.8%	No
ACSF2		1	1	127	0.8%	No
DNAJB1		5	3	127	2.4%	Yes
ELK4		2	2	127	1.6%	Yes
VOPP1		1	1	127	0.8%	No
PSPC1		1	1	127	0.8%	No
ELK1		2	2	127	1.6%	No
ECHDC2		4	4	127	3.1%	No
NUBPL		2	2	127	1.6%	No
ATP13A5		2	2	127	1.6%	No
RGR		1	1	127	0.8%	No
NAB2		2	2	127	1.6%	Yes
NACA		2	2	127	1.6%	Yes
RGS2		4	4	127	3.1%	No
RGS3		2	2	127	1.6%	No
RGS4		1	1	127	0.8%	No
NBN		2	1	127	0.8%	Yes
NCAM1		5	4	127	3.1%	No
NCAM2		3	3	127	2.4%	No
ENO1		4	4	127	3.1%	No
PROSER1		1	1	127	0.8%	No
ENG		1	1	127	0.8%	No
SPG11		2	2	127	1.6%	No
HTR1D		1	1	127	0.8%	No
OPA3		1	1	127	0.8%	No
HTR1A		1	1	127	0.8%	No
TMEM100		1	1	127	0.8%	No
RASGRP4		3	3	127	2.4%	No
CCDC92		2	2	127	1.6%	No
ARMC9		3	3	127	2.4%	No
CTTN		2	2	127	1.6%	No
VPS53		2	2	127	1.6%	No
ALPK1		1	1	127	0.8%	No
TMX1		1	1	127	0.8%	No
OSCP1		1	1	127	0.8%	No
ZNF654		2	2	127	1.6%	No
TM2D3		2	2	127	1.6%	No
LRRC3		1	1	127	0.8%	No
NAP1L3		2	2	127	1.6%	No
NAP1L4		1	1	127	0.8%	No
ESCO2		1	1	127	0.8%	Yes
SDR42E1		1	1	127	0.8%	No
NASP		2	2	127	1.6%	No
MORN5		1	1	127	0.8%	No
KLHDC7A		2	1	127	0.8%	No
OR1J1		1	1	127	0.8%	No
NCK1		2	2	127	1.6%	No
NCL		2	2	127	1.6%	No
NDN		1	1	127	0.8%	No
OR1B1		1	1	127	0.8%	No
NDP		2	2	127	1.6%	No
EPAS1		2	2	127	1.6%	Yes
EP300		20	16	127	12.6%	Yes
HTR7		2	2	127	1.6%	No
HTR6		2	2	127	1.6%	No
SLC29A1		1	1	127	0.8%	No
ENPEP		3	3	127	2.4%	No
HTR3A		1	1	127	0.8%	No
HTR2C		3	3	127	2.4%	No
TMEM241		1	1	127	0.8%	No
HTR1F		3	3	127	2.4%	No
KRT40		1	1	127	0.8%	No
NCBP1		3	2	127	1.6%	No
USP45		1	1	127	0.8%	No
NCF4		1	1	127	0.8%	No
EPHA7		1	1	127	0.8%	Yes
EPHA5		3	3	127	2.4%	Yes
IAPP		1	1	127	0.8%	No
EPHA4		2	2	127	1.6%	No
EPHA3		4	4	127	3.1%	Yes
HYAL1		1	1	127	0.8%	No
EPHA1		1	1	127	0.8%	No
TNC		5	5	127	3.9%	No
EPB41L2		2	2	127	1.6%	No
FANCD2OS		1	1	127	0.8%	No
EPB41		2	2	127	1.6%	No
PHYKPL		1	1	127	0.8%	No
NDUFA5		1	1	127	0.8%	No
ADAMTS14		1	1	127	0.8%	No
MTFR2		2	2	127	1.6%	No
FBXO27		1	1	127	0.8%	No
STX2		1	1	127	0.8%	No
ICAM3		1	1	127	0.8%	No
EPHX2		1	1	127	0.8%	No
ICAM2		2	2	127	1.6%	No
ICAM1		1	1	127	0.8%	No
AGMO		2	2	127	1.6%	No
EPHB6		5	5	127	3.9%	No
ICA1		2	2	127	1.6%	No
EPHB4		1	1	127	0.8%	Yes
CNIH3		1	1	127	0.8%	No
NBPF20		2	2	127	1.6%	No
EPHB3		2	2	127	1.6%	No
ANKRD18A		2	2	127	1.6%	No
EPHB2		3	3	127	2.4%	No
EPHB1		2	2	127	1.6%	Yes
SLC9A4		1	1	127	0.8%	No
EPHA8		2	2	127	1.6%	No
CCAR2		2	2	127	1.6%	No
OR2J2		1	1	127	0.8%	No
ERBB4		3	3	127	2.4%	Yes
ERBB3		9	9	127	7.1%	Yes
ERBB2		8	7	127	5.5%	Yes
EPS15		4	4	127	3.1%	Yes
