Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
FAM110B		1	1	88	1.1%	No
SLC28A3		1	1	88	1.1%	No
LONRF1		2	2	88	2.3%	No
SND1		3	3	88	3.4%	Yes
UTP25		1	1	88	1.1%	No
CTNNB1		1	1	88	1.1%	Yes
CFAP77		2	2	88	2.3%	No
POTEC		1	1	88	1.1%	No
CTNNA2		4	4	88	4.5%	No
POTEA		2	2	88	2.3%	No
CDH23		5	5	88	5.7%	No
LAT		1	1	88	1.1%	No
MCCC2		1	1	88	1.1%	No
GPC2		2	2	88	2.3%	No
CTU1		1	1	88	1.1%	No
MBD3L3		1	1	88	1.1%	No
BCL3		1	1	88	1.1%	Yes
BCL6		1	1	88	1.1%	Yes
BCL9		2	2	88	2.3%	Yes
CLSTN2		2	2	88	2.3%	No
OR2T2		1	1	88	1.1%	No
TICRR		4	3	88	3.4%	No
C1ORF174		1	1	88	1.1%	No
FOXD3		1	1	88	1.1%	No
AP1M1		1	1	88	1.1%	No
BCR		2	2	88	2.3%	Yes
CCNA1		1	1	88	1.1%	No
BCS1L		2	2	88	2.3%	No
AP1S2		1	1	88	1.1%	No
SMOC2		1	1	88	1.1%	No
DSG4		2	2	88	2.3%	No
CPNE1		1	1	88	1.1%	No
SDK1		2	2	88	2.3%	No
SAMD1		1	1	88	1.1%	No
FOXK1		1	1	88	1.1%	No
PKD2L2		1	1	88	1.1%	No
OOEP		1	1	88	1.1%	No
TRMT2A		1	1	88	1.1%	No
ACAD8		1	1	88	1.1%	No
RSPO2		1	1	88	1.1%	Yes
CACNA1H		2	2	88	2.3%	No
CACNA1G		2	2	88	2.3%	No
SGCE		1	1	88	1.1%	No
CACNA1I		2	2	88	2.3%	No
TIMELESS		5	2	88	2.3%	No
SPRY3		1	1	88	1.1%	No
OR4M2-OT1		1	1	88	1.1%	No
CHST5		3	3	88	3.4%	No
OTOA		1	1	88	1.1%	No
TMEM207		1	1	88	1.1%	No
LPAR3		1	1	88	1.1%	No
DOK3		1	1	88	1.1%	No
BGN		1	1	88	1.1%	No
KIAA0319L		1	1	88	1.1%	No
NSFL1C		2	1	88	1.1%	No
HERC2		2	2	88	2.3%	No
AJAP1		2	2	88	2.3%	No
CNTNAP3		1	1	88	1.1%	No
BIK		1	1	88	1.1%	No
STAM2		2	2	88	2.3%	No
BSN		7	7	88	8.0%	No
ABCC4		1	1	88	1.1%	No
SLC35E1		1	1	88	1.1%	No
CNKSR1		2	2	88	2.3%	No
HERC1		2	2	88	2.3%	No
SNURF		1	1	88	1.1%	No
DENND4A		3	3	88	3.4%	No
ANKRD22		1	1	88	1.1%	No
DEFB130A		1	1	88	1.1%	No
ZNF354B		1	1	88	1.1%	No
ZFP90		2	2	88	2.3%	No
BAIAP2L1		2	2	88	2.3%	No
LVRN		1	1	88	1.1%	No
BLM		1	1	88	1.1%	Yes
KLHL7		1	1	88	1.1%	No
BCAP29		1	1	88	1.1%	No
SLC25A40		1	1	88	1.1%	No
SKAP2		1	1	88	1.1%	No
ZFC3H1		1	1	88	1.1%	No
BMI1		3	3	88	3.4%	No
SPEF2		5	4	88	4.5%	No
BAIAP3		4	4	88	4.5%	No
FAM126B		1	1	88	1.1%	No
WASF1		2	2	88	2.3%	No
ZMPSTE24		1	1	88	1.1%	No
ZNF69		1	1	88	1.1%	No
ZNF70		1	1	88	1.1%	No
SEC14L2		1	1	88	1.1%	No
MAPK8IP2		1	1	88	1.1%	No
THSD7A		3	3	88	3.4%	No
SYNGR4		1	1	88	1.1%	No
LINC02909		1	1	88	1.1%	No
BMP4		2	2	88	2.3%	No
SYNDIG1		1	1	88	1.1%	No
BMP6		1	1	88	1.1%	No
PDZD7		1	1	88	1.1%	No
NOL10		1	1	88	1.1%	No
BMPR1B		2	2	88	2.3%	No
UGT1A1		1	1	88	1.1%	No
BMPR2		1	1	88	1.1%	No
UGT1A4		1	1	88	1.1%	No
RUFY4		1	1	88	1.1%	No
DENND1C		1	1	88	1.1%	No
ZNF66		1	1	88	1.1%	No
RASGRP2		4	4	88	4.5%	No
HNRNPR		2	2	88	2.3%	No
WBP1		1	1	88	1.1%	No
MRPS31		1	1	88	1.1%	No
LMNTD1		1	1	88	1.1%	No
GOLGA8R		2	1	88	1.1%	No
BMX		1	1	88	1.1%	No
RSBN1		1	1	88	1.1%	No
DST		5	5	88	5.7%	No
ZNF696		1	1	88	1.1%	No
C10ORF95		1	1	88	1.1%	No
CALCOCO2		1	1	88	1.1%	No
RGPD4		5	5	88	5.7%	No
ZNF75D		1	1	88	1.1%	No
RABEPK		1	1	88	1.1%	No
ZNF74		1	1	88	1.1%	No
NXF5		1	1	88	1.1%	No
SLC17A2		1	1	88	1.1%	No
ARHGAP45		1	1	88	1.1%	No
PGBD4		1	1	88	1.1%	No
CLCF1		1	1	88	1.1%	No
P4HA2		2	2	88	2.3%	No
H2BU1		1	1	88	1.1%	No
ZNF91		3	3	88	3.4%	No
MGAM		4	4	88	4.5%	Yes
ZNF90		2	1	88	1.1%	No
CHRNA6		1	1	88	1.1%	No
ARMC3		3	2	88	2.3%	No
RPL13A		1	1	88	1.1%	No
KAT6B		1	1	88	1.1%	Yes
CABIN1		2	2	88	2.3%	No
SRRM2		2	2	88	2.3%	No
BPI		1	1	88	1.1%	No
WLS		1	1	88	1.1%	No
BRCA1		3	3	88	3.4%	Yes
PRG4		1	1	88	1.1%	No
BRAF		1	1	88	1.1%	Yes
ZNF442		1	1	88	1.1%	No
ANGPTL7		1	1	88	1.1%	No
SPA17		2	2	88	2.3%	No
BRCA2		2	2	88	2.3%	Yes
GTPBP2		2	2	88	2.3%	No
CPED1		1	1	88	1.1%	No
ZFP36L1		1	1	88	1.1%	Yes
NUDT9		1	1	88	1.1%	No
GRHL2		1	1	88	1.1%	No
ZFP36L2		2	2	88	2.3%	No
SATB1		1	1	88	1.1%	No
MARS2		1	1	88	1.1%	No
SAT1		1	1	88	1.1%	No
ZNF80		2	2	88	2.3%	No
OR1Q1		1	1	88	1.1%	No
SBF1		2	2	88	2.3%	No
ZNF85		1	1	88	1.1%	No
ZNF221		1	1	88	1.1%	No
OLIG2		1	1	88	1.1%	Yes
YIPF6		1	1	88	1.1%	No
PLOD3		1	1	88	1.1%	No
ZNF99		1	1	88	1.1%	No
SCN1B		1	1	88	1.1%	No
MYO1G		1	1	88	1.1%	No
SCN1A		2	2	88	2.3%	No
NNT		1	1	88	1.1%	No
TNPO3		2	2	88	2.3%	No
BRS3		1	1	88	1.1%	No
BSG		1	1	88	1.1%	No
STX6		1	1	88	1.1%	No
JADE1		1	1	88	1.1%	No
BST1		1	1	88	1.1%	No
LRP1B		5	5	88	5.7%	Yes
P4HTM		2	1	88	1.1%	No
DTX3		1	1	88	1.1%	No
KLF5		1	1	88	1.1%	Yes
PANK1		1	1	88	1.1%	No
ATXN7		1	1	88	1.1%	Yes
SERPINB3		1	1	88	1.1%	Yes
WASL		4	4	88	4.5%	No
SHC3		1	1	88	1.1%	No
ATAT1		1	1	88	1.1%	No
PLIN3		1	1	88	1.1%	No
TMEM131		2	2	88	2.3%	No
SCN5A		2	2	88	2.3%	No
BICRAL		2	2	88	2.3%	No
CFAP47		1	1	88	1.1%	No
ORC4		1	1	88	1.1%	No
SELENBP1		1	1	88	1.1%	No
LRRC8B		2	1	88	1.1%	No
NOL3		1	1	88	1.1%	No
SCN7A		2	2	88	2.3%	No
KALRN		3	3	88	3.4%	No
SCN9A		1	1	88	1.1%	No
LIMD1		2	2	88	2.3%	No
ORM1		1	1	88	1.1%	No
SCN8A		5	4	88	4.5%	No
DAAM2		1	1	88	1.1%	No
ZFYVE26		2	2	88	2.3%	No
PLEKHH3		2	2	88	2.3%	No
BTK		2	2	88	2.3%	Yes
BUB1		3	2	88	2.3%	No
SCN2A		1	1	88	1.1%	No
SCN3A		2	2	88	2.3%	No
SCN2B		2	2	88	2.3%	No
SCN4A		2	2	88	2.3%	No
SCNN1G		2	2	88	2.3%	No
ZNF222		1	1	88	1.1%	No
SCO1		1	1	88	1.1%	No
SRL		1	1	88	1.1%	No
KCTD2		1	1	88	1.1%	No
NUP188		1	1	88	1.1%	No
VWA3A		4	4	88	4.5%	No
SCRIB		3	3	88	3.4%	No
DSN1		1	1	88	1.1%	No
SPIDR		1	1	88	1.1%	No
TRIM13		1	1	88	1.1%	No
DNAJB14		1	1	88	1.1%	No
USPL1		1	1	88	1.1%	No
PATJ		2	2	88	2.3%	No
SVEP1		5	4	88	4.5%	No
SCNN1A		1	1	88	1.1%	No
SCN10A		2	2	88	2.3%	No
OSBP		1	1	88	1.1%	No
SCNN1D		1	1	88	1.1%	No
MPHOSPH6		1	1	88	1.1%	No
CMPK2		1	1	88	1.1%	No
ADAMTSL1		2	2	88	2.3%	No
MKRN3		1	1	88	1.1%	No
OXTR		2	2	88	2.3%	No
LHX8		1	1	88	1.1%	No
ZNF333		1	1	88	1.1%	No
PARD3B		2	2	88	2.3%	No
RFFL		1	1	88	1.1%	No
NGB		1	1	88	1.1%	No
DOT1L		2	2	88	2.3%	Yes
MOGAT1		1	1	88	1.1%	No
MAML2		1	1	88	1.1%	Yes
FRMPD3		3	3	88	3.4%	No
TXLNB		1	1	88	1.1%	No
P2RY4		2	2	88	2.3%	No
ZNF134		1	1	88	1.1%	No
ZNF135		1	1	88	1.1%	No
P4HB		2	1	88	1.1%	No
ZNF138		1	1	88	1.1%	No
ZNF131		1	1	88	1.1%	No
MSANTD4		1	1	88	1.1%	No
ARHGAP42		1	1	88	1.1%	No
APOBEC3G		3	3	88	3.4%	No
ZNF528		1	1	88	1.1%	No
ADGRA1		1	1	88	1.1%	No
HAPLN2		1	1	88	1.1%	No
ELOVL5		1	1	88	1.1%	No
PABPC3		2	1	88	1.1%	No
TSHZ1		1	1	88	1.1%	No
PCSK6		3	3	88	3.4%	No
CX3CL1		2	2	88	2.3%	No
PAFAH1B1		2	2	88	2.3%	No
NUTM1		1	1	88	1.1%	Yes
BCLAF3		2	2	88	2.3%	No
MEGF10		1	1	88	1.1%	No
ABHD15		2	2	88	2.3%	No
MPHOSPH9		1	1	88	1.1%	No
ACSS2		1	1	88	1.1%	No
PSME3		1	1	88	1.1%	No
THSD1		1	1	88	1.1%	No
HPSE2		1	1	88	1.1%	No
ZNF302		3	3	88	3.4%	No
MPHOSPH10		1	1	88	1.1%	No
SLX4		1	1	88	1.1%	Yes
NIF3L1		1	1	88	1.1%	No
KMT2E		1	1	88	1.1%	No
ZMAT1		3	3	88	3.4%	No
PAH		2	1	88	1.1%	No
SDCBP		2	2	88	2.3%	No
TTC6		2	2	88	2.3%	No
SLC36A2		1	1	88	1.1%	No
PAK1		1	1	88	1.1%	Yes
SDHA		1	1	88	1.1%	Yes
SDC1		1	1	88	1.1%	No
EFCAB7		1	1	88	1.1%	No
LCOR		1	1	88	1.1%	No
DNAH10		5	5	88	5.7%	No
MAP3K21		1	1	88	1.1%	No
APOBR		2	2	88	2.3%	No
CTTNBP2NL		1	1	88	1.1%	No
LANCL2		1	1	88	1.1%	No
ERBIN		3	3	88	3.4%	No
PALM		1	1	88	1.1%	No
SEC14L1		2	2	88	2.3%	No
DHRS9		1	1	88	1.1%	No
CNTN3		4	3	88	3.4%	No
REG3A		1	1	88	1.1%	No
SDHB		1	1	88	1.1%	Yes
ARHGEF19		2	1	88	1.1%	No
LRRC43		2	2	88	2.3%	No
RBM20		1	1	88	1.1%	No
UBN2		1	1	88	1.1%	No
INKA2		1	1	88	1.1%	No
CNIH1		1	1	88	1.1%	No
TENM1		5	5	88	5.7%	No
NKRF		1	1	88	1.1%	No
PAWR		1	1	88	1.1%	No
PAX1		2	2	88	2.3%	No
RBM5		4	3	88	3.4%	No
RBM6		3	2	88	2.3%	No
HAAO		1	1	88	1.1%	No
MACF1		3	2	88	2.3%	No
BRWD3		3	3	88	3.4%	No
PRKN		2	2	88	2.3%	Yes
CES3		1	1	88	1.1%	No
PBX1		1	1	88	1.1%	Yes
GARIN1A		1	1	88	1.1%	No
PBX2		1	1	88	1.1%	No
MBNL2		1	1	88	1.1%	No
IBA57		1	1	88	1.1%	No
GCAT		1	1	88	1.1%	No
NPTXR		1	1	88	1.1%	No
MAMDC2		1	1	88	1.1%	No
GOLGA2		1	1	88	1.1%	No
ABCA6		3	2	88	2.3%	No
ABCA5		3	3	88	3.4%	No
JAKMIP3		3	3	88	3.4%	No
ELOA3BP		1	1	88	1.1%	No
PLXNC1		2	2	88	2.3%	No
ACTR5		1	1	88	1.1%	No
CEBPZ		1	1	88	1.1%	No
GOT2		1	1	88	1.1%	No
GOLGB1		6	6	88	6.8%	No
GOLGA4		4	4	88	4.5%	No
PCDH1		2	2	88	2.3%	No
FLACC1		1	1	88	1.1%	No
FARP1		2	2	88	2.3%	No
WASF2		1	1	88	1.1%	No
COL6A6		2	2	88	2.3%	No
ETHE1		2	2	88	2.3%	No
METAP1D		1	1	88	1.1%	No
PBX3		2	2	88	2.3%	No
BRD4		2	2	88	2.3%	Yes
FBXL19		2	2	88	2.3%	No
SLC25A13		1	1	88	1.1%	No
CHST4		1	1	88	1.1%	No
PARP14		5	5	88	5.7%	No
IQGAP3		2	2	88	2.3%	No
PAF1		1	1	88	1.1%	No
TMC7		2	2	88	2.3%	No
GP5		1	1	88	1.1%	No
MAP10		1	1	88	1.1%	No
USP21		1	1	88	1.1%	No
GPM6A		1	1	88	1.1%	No
GPLD1		2	2	88	2.3%	No
DNAJC2		2	2	88	2.3%	No
FAM209A		1	1	88	1.1%	No
XCR1		1	1	88	1.1%	No
GPR3		1	1	88	1.1%	No
CTNND2		2	2	88	2.3%	No
CTNND1		1	1	88	1.1%	No
PHLDB3		2	2	88	2.3%	No
KCNV1		1	1	88	1.1%	No
GPR15		1	1	88	1.1%	No
CDH20		2	2	88	2.3%	No
GPR21		1	1	88	1.1%	No
EXOC4		2	2	88	2.3%	No
KRT16P2		1	1	88	1.1%	No
CTSO		1	1	88	1.1%	No
MCHR1		1	1	88	1.1%	No
CTSV		1	1	88	1.1%	No
KLHL13		3	3	88	3.4%	No
CX3CR1		1	1	88	1.1%	No
GPR32		1	1	88	1.1%	No
CTSS		1	1	88	1.1%	No
GPR35		1	1	88	1.1%	No
GRK6		1	1	88	1.1%	No
CYBB		1	1	88	1.1%	No
FFAR2		1	1	88	1.1%	No
GPR39		1	1	88	1.1%	No
MLNR		3	3	88	3.4%	No
CYLC2		1	1	88	1.1%	No
CYLC1		1	1	88	1.1%	No
GRK4		1	1	88	1.1%	No
STX1B		1	1	88	1.1%	No
IFT43		1	1	88	1.1%	No
CYP1A2		1	1	88	1.1%	No
GPS1		3	3	88	3.4%	No
CYLD		1	1	88	1.1%	Yes
USP43		3	3	88	3.4%	No
CYP2A7		2	1	88	1.1%	No
GRIA3		2	2	88	2.3%	No
RAPGEF1		2	2	88	2.3%	No
GRB14		1	1	88	1.1%	No
GRB10		1	1	88	1.1%	No
GRB7		2	1	88	1.1%	No
SPATA31A6		2	2	88	2.3%	No
CYP2C9		3	3	88	3.4%	No
CEP120		1	1	88	1.1%	No
CYP2F1		1	1	88	1.1%	No
GRIK3		1	1	88	1.1%	No
GRIK1		2	2	88	2.3%	No
ECRG4		1	1	88	1.1%	No
GRID2		1	1	88	1.1%	No
GRID1		1	1	88	1.1%	No
CYP2C18		3	3	88	3.4%	No
SFTPA1		1	1	88	1.1%	No
ZNF622		1	1	88	1.1%	No
NXPE3		1	1	88	1.1%	No
CYP11A1		2	2	88	2.3%	No
C1ORF141		1	1	88	1.1%	No
CYP3A5		1	1	88	1.1%	No
ZCCHC13		1	1	88	1.1%	No
CYP2J2		1	1	88	1.1%	No
PPY2P		1	1	88	1.1%	No
P2RY8		1	1	88	1.1%	Yes
NECAB1		1	1	88	1.1%	No
ZIM2		3	3	88	3.4%	No
ERAP2		1	1	88	1.1%	No
EOGT		2	2	88	2.3%	No
CYP27B1		1	1	88	1.1%	No
CYP27A1		1	1	88	1.1%	No
CYP19A1		1	1	88	1.1%	Yes
ZNF790		1	1	88	1.1%	No
CCNO		1	1	88	1.1%	No
CYP11B2		2	1	88	1.1%	No
PUS10		1	1	88	1.1%	No
LHFPL1		1	1	88	1.1%	No
KATNB1		1	1	88	1.1%	No
SNAPC5		1	1	88	1.1%	No
P3H1		1	1	88	1.1%	No
DPEP2		2	2	88	2.3%	No
ZNF320		1	1	88	1.1%	No
PRAMEF4		2	2	88	2.3%	No
STARD6		1	1	88	1.1%	No
ZNF470		1	1	88	1.1%	No
UBE2NL		1	1	88	1.1%	No
IL17C		1	1	88	1.1%	No
VPS4A		2	2	88	2.3%	No
SIGLEC9		1	1	88	1.1%	No
SIGLEC8		2	2	88	2.3%	No
ANKRD36		4	4	88	4.5%	No
ZNF761		3	3	88	3.4%	No
ZNF888		1	1	88	1.1%	No
ZNF808		3	3	88	3.4%	No
OR7G1		3	3	88	3.4%	No
LIPI		1	1	88	1.1%	No
BUB1B		1	1	88	1.1%	Yes
DCAF12L2		1	1	88	1.1%	No
RNF207		1	1	88	1.1%	No
TOGARAM2		1	1	88	1.1%	No
GLS2		1	1	88	1.1%	No
SPDYE2		1	1	88	1.1%	No
SPDYE3		2	2	88	2.3%	No
SERPING1		2	2	88	2.3%	No
C1QC		1	1	88	1.1%	No
C1S		1	1	88	1.1%	No
C2		1	1	88	1.1%	No
AGO2		1	1	88	1.1%	Yes
RXFP2		1	1	88	1.1%	No
TUBG2		1	1	88	1.1%	No
IL36B		1	1	88	1.1%	No
IL37		2	2	88	2.3%	No
LRRC9		1	1	88	1.1%	No
C5		2	1	88	1.1%	No
C5AR1		1	1	88	1.1%	No
C6		4	4	88	4.5%	No
ZC3H12B		2	2	88	2.3%	No
STK36		1	1	88	1.1%	No
VSIG1		2	2	88	2.3%	No
FAM184B		1	1	88	1.1%	No
DENND2A		2	2	88	2.3%	No
C8B		1	1	88	1.1%	No
C8G		1	1	88	1.1%	No
FILIP1		2	2	88	2.3%	No
OSGIN2		1	1	88	1.1%	No
INSYN2B		1	1	88	1.1%	No
UNC5D		1	1	88	1.1%	No
VPS51		1	1	88	1.1%	No
BEX5		1	1	88	1.1%	No
ZNF154		1	1	88	1.1%	No
RBM43		1	1	88	1.1%	No
MAGEB18		1	1	88	1.1%	No
CHIA		1	1	88	1.1%	No
ZBTB17		1	1	88	1.1%	No
BRPF3		2	2	88	2.3%	No
CPAMD8		2	2	88	2.3%	No
INTU		1	1	88	1.1%	No
BPIFB4		1	1	88	1.1%	No
MYRF		1	1	88	1.1%	No
ZNF142		1	1	88	1.1%	No
DAGLA		2	2	88	2.3%	No
ZNF143		3	3	88	3.4%	No
ZNF146		1	1	88	1.1%	No
NEXMIF		3	3	88	3.4%	No
ZBTB16		2	2	88	2.3%	Yes
SEMA3A		1	1	88	1.1%	No
ARMH1		1	1	88	1.1%	No
CLEC12A		2	2	88	2.3%	No
RTL5		1	1	88	1.1%	No
NHSL2		1	1	88	1.1%	No
GAS8-AS1		1	1	88	1.1%	No
FMNL1		3	3	88	3.4%	No
NUTM2F		1	1	88	1.1%	No
LDLRAD4		1	1	88	1.1%	No
ADAMTS19		6	5	88	5.7%	No
ZNF157		2	2	88	2.3%	No
TMEM50B		1	1	88	1.1%	No
IL17RD		1	1	88	1.1%	No
IRF9		1	1	88	1.1%	No
SELE		1	1	88	1.1%	No
TUBB4B		1	1	88	1.1%	No
TUBB4A		1	1	88	1.1%	No
PCSK4		1	1	88	1.1%	No
MAP7D2		2	2	88	2.3%	No
ZRANB1		1	1	88	1.1%	No
GLIPR1L1		1	1	88	1.1%	No
CA6		1	1	88	1.1%	No
BTN2A2		1	1	88	1.1%	No
BTN3A3		2	2	88	2.3%	No
HYDIN		2	2	88	2.3%	No
ZNF174		1	1	88	1.1%	No
SCML2		1	1	88	1.1%	No
TRIM26		1	1	88	1.1%	No
SYCP2		1	1	88	1.1%	No
ABCA9		2	1	88	1.1%	No
CA11		1	1	88	1.1%	No
CACNA1A		2	2	88	2.3%	No
CACNA1B		1	1	88	1.1%	No
CACNA1C		3	3	88	3.4%	No
CACNA1E		3	3	88	3.4%	No
ZKSCAN5		2	2	88	2.3%	No
CACNA1F		3	3	88	3.4%	No
SELP		1	1	88	1.1%	No
CACNA1S		1	1	88	1.1%	No
SELL		1	1	88	1.1%	No
ZNF180		1	1	88	1.1%	No
ABCA8		1	1	88	1.1%	No
RNF111		2	2	88	2.3%	No
CFAP46		3	3	88	3.4%	No
SEMG2		1	1	88	1.1%	No
ZNF185		1	1	88	1.1%	No
ZMYM2		3	3	88	3.4%	Yes
ZNF200		1	1	88	1.1%	No
ERICH6		2	2	88	2.3%	No
SFRP2		1	1	88	1.1%	Yes
RTKN2		1	1	88	1.1%	No
UBR3		2	2	88	2.3%	No
ZNF716		1	1	88	1.1%	No
SGK3		3	2	88	2.3%	No
CACNA2D1		2	2	88	2.3%	No
CACNB1		2	2	88	2.3%	No
CACNB3		2	2	88	2.3%	No
CACNB4		5	5	88	5.7%	No
BORCS6		1	1	88	1.1%	No
TMEFF2		1	1	88	1.1%	No
ZKSCAN8		1	1	88	1.1%	No
HMG20A		1	1	88	1.1%	No
HMG20B		1	1	88	1.1%	No
DNAJB12		1	1	88	1.1%	No
SET		1	1	88	1.1%	Yes
SYNPO2		1	1	88	1.1%	No
ASXL1		2	2	88	2.3%	Yes
SETMAR		1	1	88	1.1%	No
CACNG3		1	1	88	1.1%	No
SSBP3		1	1	88	1.1%	No
FBXW12		1	1	88	1.1%	No
SRSF5		1	1	88	1.1%	No
ZNF214		1	1	88	1.1%	No
POLA2		1	1	88	1.1%	No
DEDD2		1	1	88	1.1%	No
PCDH8		1	1	88	1.1%	No
NMS		1	1	88	1.1%	No
PCDH9		2	2	88	2.3%	No
TRA2B		2	2	88	2.3%	No
TMBIM1		1	1	88	1.1%	No
HSPBP1		1	1	88	1.1%	No
LY96		1	1	88	1.1%	No
EDC4		2	2	88	2.3%	No
CAD		3	2	88	2.3%	Yes
DUXA		1	1	88	1.1%	No
CALB2		1	1	88	1.1%	No
ZNF880		2	2	88	2.3%	No
DCHS2		3	3	88	3.4%	No
MED18		1	1	88	1.1%	No
TM4SF19		1	1	88	1.1%	No
PTGES3L-AARSD1		1	1	88	1.1%	No
TRPM4		2	2	88	2.3%	No
ZNF207		1	1	88	1.1%	No
ZNF730		2	2	88	2.3%	No
CLEC4M		1	1	88	1.1%	No
ZNF208		1	1	88	1.1%	No
MBTD1		3	3	88	3.4%	No
PCGF3		1	1	88	1.1%	No
IRAG1		2	2	88	2.3%	No
ZNF227		1	1	88	1.1%	No
LSM5		1	1	88	1.1%	No
SFTPD		1	1	88	1.1%	No
PTGES3L		1	1	88	1.1%	No
SGCA		1	1	88	1.1%	No
ZNF230		1	1	88	1.1%	No
ADGRL4		2	2	88	2.3%	No
ZNF236		3	3	88	3.4%	No
SGCD		1	1	88	1.1%	No
ZNF232		1	1	88	1.1%	No
TRIM29		1	1	88	1.1%	No
NOD2		4	4	88	4.5%	No
ZNF550		1	1	88	1.1%	No
PLXNB2		3	3	88	3.4%	No
ABCA10		1	1	88	1.1%	No
TMC2		3	3	88	3.4%	No
TMC1		2	2	88	2.3%	No
PCK2		1	1	88	1.1%	No
TRDN		1	1	88	1.1%	No
ABCA7		3	3	88	3.4%	No
SH3BP2		1	1	88	1.1%	No
ZP2		3	3	88	3.4%	No
IFIH1		1	1	88	1.1%	No
ITSN1		1	1	88	1.1%	No
ZNF804A		1	1	88	1.1%	No
PCSK5		3	3	88	3.4%	No
SH3GL1		1	1	88	1.1%	Yes
ATP6V1E2		1	1	88	1.1%	No
BACE1		1	1	88	1.1%	No
LAMC3		1	1	88	1.1%	No
PCNT		3	3	88	3.4%	No
SGTA		1	1	88	1.1%	No
RTN3		1	1	88	1.1%	No
PCYT1A		2	2	88	2.3%	No
SHBG		1	1	88	1.1%	No
MCFD2		1	1	88	1.1%	No
ZNF619		2	2	88	2.3%	No
RBSN		1	1	88	1.1%	No
ZNF621		2	2	88	2.3%	No
TMEM184A		1	1	88	1.1%	No
C17ORF75		1	1	88	1.1%	No
CA14		1	1	88	1.1%	No
TTBK2		1	1	88	1.1%	No
SIRPB1		1	1	88	1.1%	No
PCSK2		1	1	88	1.1%	No
CDK17		1	1	88	1.1%	No
IDI2		1	1	88	1.1%	No
IKZF1		2	2	88	2.3%	Yes
PDE4A		1	1	88	1.1%	No
PDE4B		3	3	88	3.4%	No
PDE4C		1	1	88	1.1%	No
SI		4	4	88	4.5%	No
PDE6A		1	1	88	1.1%	No
XIRP2		4	4	88	4.5%	No
SHMT1		2	2	88	2.3%	No
LYZL1		2	2	88	2.3%	No
SNX32		1	1	88	1.1%	No
PDE1C		2	2	88	2.3%	No
PRDM2		2	2	88	2.3%	No
PDE3A		3	3	88	3.4%	No
PDE9A		1	1	88	1.1%	No
ST8SIA1		2	2	88	2.3%	No
PDE6B		1	1	88	1.1%	No
PIK3AP1		3	3	88	3.4%	No
MAP1LC3A		1	1	88	1.1%	No
FAXC		2	2	88	2.3%	No
PDHB		1	1	88	1.1%	No
SIPA1		2	2	88	2.3%	No
PDK1		1	1	88	1.1%	Yes
PDK2		1	1	88	1.1%	No
ENPP1		1	1	88	1.1%	No
SKI		1	1	88	1.1%	No
ENPP2		4	3	88	3.4%	No
ENPP3		3	3	88	3.4%	No
PDHA2		1	1	88	1.1%	No
STIL		1	1	88	1.1%	Yes
ZNF526		1	1	88	1.1%	No
PDGFRB		1	1	88	1.1%	Yes
NCKAP5		1	1	88	1.1%	No
PEG3		1	1	88	1.1%	No
DNAH12		2	2	88	2.3%	No
SLC26A4		1	1	88	1.1%	No
RRN3		2	2	88	2.3%	No
GPN2		1	1	88	1.1%	No
PDP1		1	1	88	1.1%	No
COL25A1		2	2	88	2.3%	No
PEPD		1	1	88	1.1%	No
SPATA17		2	2	88	2.3%	No
ZNF879		2	2	88	2.3%	No
SPEG		2	2	88	2.3%	No
GATB		2	2	88	2.3%	No
ARHGAP35		6	6	88	6.8%	Yes
DNAJA2		1	1	88	1.1%	No
TTLL10		1	1	88	1.1%	No
LDHAL6A		1	1	88	1.1%	No
TIGIT		1	1	88	1.1%	No
GRIK4		1	1	88	1.1%	No
NR3C1		1	1	88	1.1%	No
GRIN2D		2	2	88	2.3%	No
MARCHF6		1	1	88	1.1%	No
GRIN2B		2	2	88	2.3%	No
GRIN2A		2	2	88	2.3%	Yes
SLC6A20		1	1	88	1.1%	No
GRIK5		2	2	88	2.3%	No
RBFOX1		3	3	88	3.4%	No
CFP		1	1	88	1.1%	No
PEX6		1	1	88	1.1%	No
GRM1		2	2	88	2.3%	No
GRM8		1	1	88	1.1%	No
GRM6		1	1	88	1.1%	No
GRM5		1	1	88	1.1%	No
GRM3		1	1	88	1.1%	Yes
GRM2		1	1	88	1.1%	No
AKAP8		1	1	88	1.1%	No
VSIG2		1	1	88	1.1%	No
CDC42EP4		1	1	88	1.1%	No
CASP14		1	1	88	1.1%	No
SMUG1		1	1	88	1.1%	No
STAG1		2	2	88	2.3%	Yes
CLIC5		1	1	88	1.1%	No
PRSS16		1	1	88	1.1%	No
EFS		1	1	88	1.1%	No
KLHDC3		1	1	88	1.1%	No
TYW5		1	1	88	1.1%	No
DACH1		1	1	88	1.1%	No
DAB2		1	1	88	1.1%	No
PDSS1		1	1	88	1.1%	No
DNAAF10		1	1	88	1.1%	No
BCAS2		1	1	88	1.1%	No
DGKQ		1	1	88	1.1%	No
DGKG		1	1	88	1.1%	No
GSTA2		1	1	88	1.1%	No
CCDC180		2	2	88	2.3%	No
DGKB		1	1	88	1.1%	No
DAG1		1	1	88	1.1%	No
EPDR1		1	1	88	1.1%	No
PXDNL		1	1	88	1.1%	No
OLA1		2	2	88	2.3%	No
